gap_id,category,severity,description,source_file,source_record_id,source_fact_id,evidence_id,module_applicability,recommended_next_evidence
gap:251100,source_or_evidence_gap,medium,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,interviews/executive_interviews.csv,MER-INT-01:Q11,fact:interviews_executive_interviews:MER-INT-01:Q11,MER-SA07-INT-EVID-0011,Home|Tower|Intelligence|Moves,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven
gap:251200,source_or_evidence_gap,medium,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,interviews/executive_interviews.csv,MER-INT-01:Q12,fact:interviews_executive_interviews:MER-INT-01:Q12,MER-SA07-INT-EVID-0012,Home|Tower|Intelligence|Moves,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
gap:251300,source_or_evidence_gap,medium,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded,interviews/executive_interviews.csv,MER-INT-02:Q01,fact:interviews_executive_interviews:MER-INT-02:Q01,MER-SA07-INT-EVID-0013,Home|Tower|Intelligence|Moves,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded
gap:251400,source_or_evidence_gap,medium,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven,interviews/executive_interviews.csv,MER-INT-02:Q02,fact:interviews_executive_interviews:MER-INT-02:Q02,MER-SA07-INT-EVID-0014,Home|Tower|Intelligence|Moves,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven
gap:251500,source_or_evidence_gap,medium,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,interviews/executive_interviews.csv,MER-INT-02:Q03,fact:interviews_executive_interviews:MER-INT-02:Q03,MER-SA07-INT-EVID-0015,Home|Tower|Intelligence|Moves,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven
gap:251600,source_or_evidence_gap,medium,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,interviews/executive_interviews.csv,MER-INT-02:Q04,fact:interviews_executive_interviews:MER-INT-02:Q04,MER-SA07-INT-EVID-0016,Home|Tower|Intelligence|Moves,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
gap:251700,source_or_evidence_gap,medium,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,interviews/executive_interviews.csv,MER-INT-02:Q05,fact:interviews_executive_interviews:MER-INT-02:Q05,MER-SA07-INT-EVID-0017,Home|Tower|Intelligence|Moves,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
gap:251800,source_or_evidence_gap,medium,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,interviews/executive_interviews.csv,MER-INT-02:Q06,fact:interviews_executive_interviews:MER-INT-02:Q06,MER-SA07-INT-EVID-0018,Home|Tower|Intelligence|Moves,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
gap:251900,source_or_evidence_gap,medium,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready,interviews/executive_interviews.csv,MER-INT-02:Q07,fact:interviews_executive_interviews:MER-INT-02:Q07,MER-SA07-INT-EVID-0019,Home|Tower|Intelligence|Moves,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready
gap:252000,source_or_evidence_gap,medium,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded,interviews/executive_interviews.csv,MER-INT-02:Q08,fact:interviews_executive_interviews:MER-INT-02:Q08,MER-SA07-INT-EVID-0020,Home|Tower|Intelligence|Moves,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded
gap:252100,source_or_evidence_gap,medium,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven,interviews/executive_interviews.csv,MER-INT-02:Q09,fact:interviews_executive_interviews:MER-INT-02:Q09,MER-SA07-INT-EVID-0021,Home|Tower|Intelligence|Moves,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven
gap:252200,source_or_evidence_gap,medium,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,interviews/executive_interviews.csv,MER-INT-02:Q10,fact:interviews_executive_interviews:MER-INT-02:Q10,MER-SA07-INT-EVID-0022,Home|Tower|Intelligence|Moves,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven
gap:252300,source_or_evidence_gap,medium,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,interviews/executive_interviews.csv,MER-INT-02:Q11,fact:interviews_executive_interviews:MER-INT-02:Q11,MER-SA07-INT-EVID-0023,Home|Tower|Intelligence|Moves,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
gap:252400,source_or_evidence_gap,medium,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,interviews/executive_interviews.csv,MER-INT-02:Q12,fact:interviews_executive_interviews:MER-INT-02:Q12,MER-SA07-INT-EVID-0024,Home|Tower|Intelligence|Moves,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
gap:252500,source_or_evidence_gap,medium,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven,interviews/executive_interviews.csv,MER-INT-03:Q01,fact:interviews_executive_interviews:MER-INT-03:Q01,MER-SA07-INT-EVID-0025,Home|Tower|Intelligence|Moves,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven
gap:252600,source_or_evidence_gap,medium,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,interviews/executive_interviews.csv,MER-INT-03:Q02,fact:interviews_executive_interviews:MER-INT-03:Q02,MER-SA07-INT-EVID-0026,Home|Tower|Intelligence|Moves,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven
gap:252700,source_or_evidence_gap,medium,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,interviews/executive_interviews.csv,MER-INT-03:Q03,fact:interviews_executive_interviews:MER-INT-03:Q03,MER-SA07-INT-EVID-0027,Home|Tower|Intelligence|Moves,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
gap:252800,source_or_evidence_gap,medium,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,interviews/executive_interviews.csv,MER-INT-03:Q04,fact:interviews_executive_interviews:MER-INT-03:Q04,MER-SA07-INT-EVID-0028,Home|Tower|Intelligence|Moves,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
gap:252900,source_or_evidence_gap,medium,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,interviews/executive_interviews.csv,MER-INT-03:Q05,fact:interviews_executive_interviews:MER-INT-03:Q05,MER-SA07-INT-EVID-0029,Home|Tower|Intelligence|Moves,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
gap:253000,source_or_evidence_gap,medium,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready,interviews/executive_interviews.csv,MER-INT-03:Q06,fact:interviews_executive_interviews:MER-INT-03:Q06,MER-SA07-INT-EVID-0030,Home|Tower|Intelligence|Moves,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready
gap:253100,source_or_evidence_gap,medium,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded,interviews/executive_interviews.csv,MER-INT-03:Q07,fact:interviews_executive_interviews:MER-INT-03:Q07,MER-SA07-INT-EVID-0031,Home|Tower|Intelligence|Moves,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded
gap:253200,source_or_evidence_gap,medium,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven,interviews/executive_interviews.csv,MER-INT-03:Q08,fact:interviews_executive_interviews:MER-INT-03:Q08,MER-SA07-INT-EVID-0032,Home|Tower|Intelligence|Moves,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven
gap:253300,source_or_evidence_gap,medium,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,interviews/executive_interviews.csv,MER-INT-03:Q09,fact:interviews_executive_interviews:MER-INT-03:Q09,MER-SA07-INT-EVID-0033,Home|Tower|Intelligence|Moves,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven
gap:253400,source_or_evidence_gap,medium,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,interviews/executive_interviews.csv,MER-INT-03:Q10,fact:interviews_executive_interviews:MER-INT-03:Q10,MER-SA07-INT-EVID-0034,Home|Tower|Intelligence|Moves,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
gap:253500,source_or_evidence_gap,medium,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,interviews/executive_interviews.csv,MER-INT-03:Q11,fact:interviews_executive_interviews:MER-INT-03:Q11,MER-SA07-INT-EVID-0035,Home|Tower|Intelligence|Moves,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
gap:253600,source_or_evidence_gap,medium,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,interviews/executive_interviews.csv,MER-INT-03:Q12,fact:interviews_executive_interviews:MER-INT-03:Q12,MER-SA07-INT-EVID-0036,Home|Tower|Intelligence|Moves,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
gap:253700,source_or_evidence_gap,medium,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,interviews/executive_interviews.csv,MER-INT-04:Q01,fact:interviews_executive_interviews:MER-INT-04:Q01,MER-SA07-INT-EVID-0037,Home|Tower|Intelligence|Moves,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven
gap:253800,source_or_evidence_gap,medium,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,interviews/executive_interviews.csv,MER-INT-04:Q02,fact:interviews_executive_interviews:MER-INT-04:Q02,MER-SA07-INT-EVID-0038,Home|Tower|Intelligence|Moves,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
gap:253900,source_or_evidence_gap,medium,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,interviews/executive_interviews.csv,MER-INT-04:Q03,fact:interviews_executive_interviews:MER-INT-04:Q03,MER-SA07-INT-EVID-0039,Home|Tower|Intelligence|Moves,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
gap:254000,source_or_evidence_gap,medium,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,interviews/executive_interviews.csv,MER-INT-04:Q04,fact:interviews_executive_interviews:MER-INT-04:Q04,MER-SA07-INT-EVID-0040,Home|Tower|Intelligence|Moves,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
gap:254100,source_or_evidence_gap,medium,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready,interviews/executive_interviews.csv,MER-INT-04:Q05,fact:interviews_executive_interviews:MER-INT-04:Q05,MER-SA07-INT-EVID-0041,Home|Tower|Intelligence|Moves,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready
gap:254200,source_or_evidence_gap,medium,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded,interviews/executive_interviews.csv,MER-INT-04:Q06,fact:interviews_executive_interviews:MER-INT-04:Q06,MER-SA07-INT-EVID-0042,Home|Tower|Intelligence|Moves,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded
gap:254300,source_or_evidence_gap,medium,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven,interviews/executive_interviews.csv,MER-INT-04:Q07,fact:interviews_executive_interviews:MER-INT-04:Q07,MER-SA07-INT-EVID-0043,Home|Tower|Intelligence|Moves,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven
gap:254400,source_or_evidence_gap,medium,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,interviews/executive_interviews.csv,MER-INT-04:Q08,fact:interviews_executive_interviews:MER-INT-04:Q08,MER-SA07-INT-EVID-0044,Home|Tower|Intelligence|Moves,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven
gap:254500,source_or_evidence_gap,medium,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,interviews/executive_interviews.csv,MER-INT-04:Q09,fact:interviews_executive_interviews:MER-INT-04:Q09,MER-SA07-INT-EVID-0045,Home|Tower|Intelligence|Moves,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
gap:254600,source_or_evidence_gap,medium,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,interviews/executive_interviews.csv,MER-INT-04:Q10,fact:interviews_executive_interviews:MER-INT-04:Q10,MER-SA07-INT-EVID-0046,Home|Tower|Intelligence|Moves,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
gap:254700,source_or_evidence_gap,medium,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,interviews/executive_interviews.csv,MER-INT-04:Q11,fact:interviews_executive_interviews:MER-INT-04:Q11,MER-SA07-INT-EVID-0047,Home|Tower|Intelligence|Moves,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
gap:254800,source_or_evidence_gap,medium,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready,interviews/executive_interviews.csv,MER-INT-04:Q12,fact:interviews_executive_interviews:MER-INT-04:Q12,MER-SA07-INT-EVID-0048,Home|Tower|Intelligence|Moves,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready
gap:254900,source_or_evidence_gap,medium,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,interviews/executive_interviews.csv,MER-INT-05:Q01,fact:interviews_executive_interviews:MER-INT-05:Q01,MER-SA07-INT-EVID-0049,Home|Tower|Intelligence|Moves,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
gap:255000,source_or_evidence_gap,medium,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,interviews/executive_interviews.csv,MER-INT-05:Q02,fact:interviews_executive_interviews:MER-INT-05:Q02,MER-SA07-INT-EVID-0050,Home|Tower|Intelligence|Moves,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
gap:255100,source_or_evidence_gap,medium,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,interviews/executive_interviews.csv,MER-INT-05:Q03,fact:interviews_executive_interviews:MER-INT-05:Q03,MER-SA07-INT-EVID-0051,Home|Tower|Intelligence|Moves,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
gap:255200,source_or_evidence_gap,medium,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready,interviews/executive_interviews.csv,MER-INT-05:Q04,fact:interviews_executive_interviews:MER-INT-05:Q04,MER-SA07-INT-EVID-0052,Home|Tower|Intelligence|Moves,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready
gap:255300,source_or_evidence_gap,medium,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded,interviews/executive_interviews.csv,MER-INT-05:Q05,fact:interviews_executive_interviews:MER-INT-05:Q05,MER-SA07-INT-EVID-0053,Home|Tower|Intelligence|Moves,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded
gap:255400,source_or_evidence_gap,medium,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven,interviews/executive_interviews.csv,MER-INT-05:Q06,fact:interviews_executive_interviews:MER-INT-05:Q06,MER-SA07-INT-EVID-0054,Home|Tower|Intelligence|Moves,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven
gap:255500,source_or_evidence_gap,medium,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,interviews/executive_interviews.csv,MER-INT-05:Q07,fact:interviews_executive_interviews:MER-INT-05:Q07,MER-SA07-INT-EVID-0055,Home|Tower|Intelligence|Moves,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven
gap:255600,source_or_evidence_gap,medium,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,interviews/executive_interviews.csv,MER-INT-05:Q08,fact:interviews_executive_interviews:MER-INT-05:Q08,MER-SA07-INT-EVID-0056,Home|Tower|Intelligence|Moves,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
gap:255700,source_or_evidence_gap,medium,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,interviews/executive_interviews.csv,MER-INT-05:Q09,fact:interviews_executive_interviews:MER-INT-05:Q09,MER-SA07-INT-EVID-0057,Home|Tower|Intelligence|Moves,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
gap:255800,source_or_evidence_gap,medium,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,interviews/executive_interviews.csv,MER-INT-05:Q10,fact:interviews_executive_interviews:MER-INT-05:Q10,MER-SA07-INT-EVID-0058,Home|Tower|Intelligence|Moves,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
gap:255900,source_or_evidence_gap,medium,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready,interviews/executive_interviews.csv,MER-INT-05:Q11,fact:interviews_executive_interviews:MER-INT-05:Q11,MER-SA07-INT-EVID-0059,Home|Tower|Intelligence|Moves,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready
gap:256000,source_or_evidence_gap,medium,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded,interviews/executive_interviews.csv,MER-INT-05:Q12,fact:interviews_executive_interviews:MER-INT-05:Q12,MER-SA07-INT-EVID-0060,Home|Tower|Intelligence|Moves,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded
gap:256100,source_or_evidence_gap,medium,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,interviews/executive_interviews.csv,MER-INT-06:Q01,fact:interviews_executive_interviews:MER-INT-06:Q01,MER-SA07-INT-EVID-0061,Home|Tower|Intelligence|Moves,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded
gap:256200,source_or_evidence_gap,medium,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,interviews/executive_interviews.csv,MER-INT-06:Q02,fact:interviews_executive_interviews:MER-INT-06:Q02,MER-SA07-INT-EVID-0062,Home|Tower|Intelligence|Moves,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized
gap:256300,source_or_evidence_gap,medium,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready,interviews/executive_interviews.csv,MER-INT-06:Q03,fact:interviews_executive_interviews:MER-INT-06:Q03,MER-SA07-INT-EVID-0063,Home|Tower|Intelligence|Moves,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready
gap:256400,source_or_evidence_gap,medium,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded,interviews/executive_interviews.csv,MER-INT-06:Q04,fact:interviews_executive_interviews:MER-INT-06:Q04,MER-SA07-INT-EVID-0064,Home|Tower|Intelligence|Moves,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded
gap:256500,source_or_evidence_gap,medium,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven,interviews/executive_interviews.csv,MER-INT-06:Q05,fact:interviews_executive_interviews:MER-INT-06:Q05,MER-SA07-INT-EVID-0065,Home|Tower|Intelligence|Moves,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven
gap:256600,source_or_evidence_gap,medium,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,interviews/executive_interviews.csv,MER-INT-06:Q06,fact:interviews_executive_interviews:MER-INT-06:Q06,MER-SA07-INT-EVID-0066,Home|Tower|Intelligence|Moves,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven
gap:256700,source_or_evidence_gap,medium,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,interviews/executive_interviews.csv,MER-INT-06:Q07,fact:interviews_executive_interviews:MER-INT-06:Q07,MER-SA07-INT-EVID-0067,Home|Tower|Intelligence|Moves,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified
