file,exists,allowed_generated_artifact_root,inbound_reference_count,inbound_reference_sample,decision,action_taken
proof/industrial-cio-backoffice-readiness/README.md,false,true,0,,delete_phase1,already_deleted
proof/industrial-cio-backoffice-readiness/questions/IND-001/01-final-prompt.txt,false,true,0,,delete_phase1,already_deleted
proof/industrial-cio-backoffice-readiness/questions/IND-002/01-final-prompt.txt,false,true,0,,delete_phase1,already_deleted
proof/industrial-cio-backoffice-readiness/questions/IND-003/01-final-prompt.txt,false,true,0,,delete_phase1,already_deleted
proof/industrial-cio-backoffice-readiness/questions/IND-004/01-final-prompt.txt,false,true,0,,delete_phase1,already_deleted
proof/industrial-cio-backoffice-readiness/questions/IND-005/01-final-prompt.txt,false,true,0,,delete_phase1,already_deleted
proof/industrial-cio-backoffice-readiness/questions/IND-006/01-final-prompt.txt,false,true,0,,delete_phase1,already_deleted
proof/industrial-cio-backoffice-readiness/questions/IND-007/01-final-prompt.txt,false,true,0,,delete_phase1,already_deleted
proof/industrial-cio-backoffice-readiness/questions/IND-008/01-final-prompt.txt,false,true,0,,delete_phase1,already_deleted
proof/industrial-cio-backoffice-readiness/questions/IND-009/01-final-prompt.txt,false,true,0,,delete_phase1,already_deleted
proof/industrial-cio-backoffice-readiness/questions/IND-010/01-final-prompt.txt,false,true,0,,delete_phase1,already_deleted
proof/industrial-cio-backoffice-readiness/questions/IND-011/01-final-prompt.txt,false,true,0,,delete_phase1,already_deleted
proof/industrial-cio-backoffice-readiness/questions/IND-012/01-final-prompt.txt,false,true,0,,delete_phase1,already_deleted
proof/industrial-cio-backoffice-readiness/questions/IND-013/01-final-prompt.txt,false,true,0,,delete_phase1,already_deleted
proof/industrial-cio-backoffice-readiness/questions/IND-014/01-final-prompt.txt,false,true,0,,delete_phase1,already_deleted
proof/industrial-cio-backoffice-readiness/questions/IND-015/01-final-prompt.txt,false,true,0,,delete_phase1,already_deleted
proof/intelligence-live-current-20260706/lakeshore-intelligence-after-question.txt,false,true,0,,delete_phase1,already_deleted
proof/lakeshore-v7-holdco-load-20260706T180031Z/04-logs.txt,false,true,0,,delete_phase1,already_deleted
proof/lakeshore-v7-holdco-load-20260706T180031Z/summary.json,false,true,0,,delete_phase1,already_deleted
proof/lakeshore-v7-holdco-load-20260706T180231Z/04-logs.txt,false,true,0,,delete_phase1,already_deleted
proof/lakeshore-v7-holdco-load-20260706T180231Z/summary.json,false,true,0,,delete_phase1,already_deleted
proof/lakeshore-v7-holdco-load-20260706T191235Z/04-logs.txt,false,true,0,,delete_phase1,already_deleted
proof/lakeshore-v7-holdco-load-20260706T191235Z/summary.json,false,true,0,,delete_phase1,already_deleted
proof/lakeshore-v7-holdco-load-20260706T192928Z/04-logs.txt,false,true,0,,delete_phase1,already_deleted
proof/lakeshore-v7-holdco-load-20260706T192928Z/summary.json,false,true,0,,delete_phase1,already_deleted
proof/lakeshore-v7-holdco-readback-20260706T181506Z/04-logs.txt,false,true,0,,delete_phase1,already_deleted
proof/lakeshore-v7-holdco-readback-20260706T181506Z/summary.json,false,true,0,,delete_phase1,already_deleted
proof/lakeshore-v7-holdco-readback-20260706T191437Z/04-logs.txt,false,true,0,,delete_phase1,already_deleted
proof/lakeshore-v7-holdco-readback-20260706T191437Z/summary.json,false,true,0,,delete_phase1,already_deleted
proof/lakeshore-v7-holdco-readback-20260706T193150Z/04-logs.txt,false,true,0,,delete_phase1,already_deleted
proof/lakeshore-v7-holdco-readback-20260706T193150Z/summary.json,false,true,0,,delete_phase1,already_deleted
proof/lakeshore-v7-holdco-readback-final-20260706T194454Z/04-logs.txt,false,true,0,,delete_phase1,already_deleted
proof/lakeshore-v7-holdco-readback-final-20260706T194454Z/summary.json,false,true,0,,delete_phase1,already_deleted
proof/lakeshore-v7-home-tower-browser-20260706T200623Z/07-tower-overview.txt,false,true,0,,delete_phase1,already_deleted
proof/lakeshore-v7-home-tower-browser-20260706T200623Z/browser-proof.json,false,true,0,,delete_phase1,already_deleted
proof/lakeshore-v7-home-tower-browser-current-20260706T202240Z/current-proof.json,false,true,0,,delete_phase1,already_deleted
proof/lakeshore-v7-home-tower-browser-current-20260706T202240Z/tower-current.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-001/01-final-prompt.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-001/02-raw-response.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-001/03-rendered-response.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-001/04-branch-buttons.json,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-002/01-final-prompt.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-002/02-raw-response.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-002/03-rendered-response.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-002/04-branch-buttons.json,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-003/01-final-prompt.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-003/02-raw-response.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-003/03-rendered-response.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-003/04-branch-buttons.json,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-004/01-final-prompt.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-004/02-raw-response.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-004/03-rendered-response.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-004/04-branch-buttons.json,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-005/01-final-prompt.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-005/02-raw-response.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-005/03-rendered-response.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-005/04-branch-buttons.json,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-006/01-final-prompt.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-006/02-raw-response.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-006/03-rendered-response.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-006/04-branch-buttons.json,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-007/01-final-prompt.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-007/02-raw-response.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-007/03-rendered-response.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-007/04-branch-buttons.json,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-008/01-final-prompt.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-008/02-raw-response.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-008/03-rendered-response.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-008/04-branch-buttons.json,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-009/01-final-prompt.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-009/02-raw-response.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-009/03-rendered-response.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-009/04-branch-buttons.json,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-010/01-final-prompt.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-010/02-raw-response.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-010/03-rendered-response.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-010/04-branch-buttons.json,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-011/01-final-prompt.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-011/02-raw-response.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-011/03-rendered-response.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-011/04-branch-buttons.json,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-012/01-final-prompt.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-012/02-raw-response.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-012/03-rendered-response.txt,false,true,0,,delete_phase1,already_deleted
proof/skyharbor-v6-cto-readiness/questions/CTO-012/04-branch-buttons.json,false,true,0,,delete_phase1,already_deleted
reports/candidate-version-build/latest/candidate-read-model-samples.json,false,true,0,,delete_phase1,already_deleted
reports/data-quality/manifest-projection/latest/full-audit.json,false,true,0,,delete_phase1,already_deleted
reports/data-quality/manifest-projection/latest/manifest-projection-control.html,false,true,0,,delete_phase1,already_deleted
reports/data-quality/manifest-projection/latest/source-projection-lineage.json,false,true,0,,delete_phase1,already_deleted
reports/data-quality/manifest-projection/latest/summary.md,false,true,0,,delete_phase1,already_deleted
reports/data-quality/manifest-projection/latest/transformed-template-usage.json,false,true,0,,delete_phase1,already_deleted
reports/data-remediation/skyharbor-applications/latest/candidate-preview-summary.json,false,true,0,,delete_phase1,already_deleted
reports/data-remediation/skyharbor-applications/latest/source-selection.json,false,true,0,,delete_phase1,already_deleted
reports/demo-readiness/meridian-data-state/legacy-leakage-audit.csv,false,true,0,,delete_phase1,already_deleted
reports/home-summary-snapshot/latest/home-module-context-snapshots.json,false,true,0,,delete_phase1,already_deleted
reports/home-summary-snapshot/latest/lineage.json,false,true,0,,delete_phase1,already_deleted
reports/home-summary-snapshot/latest/skyharbor-snapshot.json,false,true,0,,delete_phase1,already_deleted
reports/home-v6-agent-sample-2026-06-29/README.md,false,true,0,,delete_phase1,already_deleted
reports/home-v6-agent-sample-2026-06-29/results.json,false,true,0,,delete_phase1,already_deleted
reports/home-v6-critical-gap-report-final-2026-06-29/file-gaps.csv,false,true,0,,delete_phase1,already_deleted
reports/home-v6-critical-gap-report-final-2026-06-29/file-gaps.json,false,true,0,,delete_phase1,already_deleted
reports/home-v6-critical-gap-report-final-2026-06-29/readme.md,false,true,0,,delete_phase1,already_deleted
reports/home-v6-critical-gap-report-final-2026-06-29/summary.json,false,true,0,,delete_phase1,already_deleted
reports/home-v6-projection-final-2026-06-29/projected-question-results.json,false,true,0,,delete_phase1,already_deleted
reports/home-v6-projection-final-2026-06-29/readme.md,false,true,0,,delete_phase1,already_deleted
reports/home-v6-projection-final-2026-06-29/summary.json,false,true,0,,delete_phase1,already_deleted
reports/home-v6-runtime-sample-2026-06-29/README.md,false,true,0,,delete_phase1,already_deleted
reports/home-v6-runtime-sample-2026-06-29/results.json,false,true,0,,delete_phase1,already_deleted
reports/tenant-candidate-generation/skyharbor/packet/sources/evidence-registry.csv,false,true,0,,delete_phase1,already_deleted
reports/tenant-input-consolidation/latest/before-after-domain-counts.json,false,true,0,,delete_phase1,already_deleted
reports/tenant-input-consolidation/latest/before-after-file-inventory.json,false,true,0,,delete_phase1,already_deleted
reports/tenant-input-consolidation/latest/candidate-build-after-consolidation.json,false,true,0,,delete_phase1,already_deleted
reports/tenant-input-consolidation/latest/tenant-input-consolidation-control.html,false,true,0,,delete_phase1,already_deleted
