tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,org_unit_id,org_unit_name,leader_role,reports_to_role,decision_rights,owned_systems,owned_processes
meridian-health,Healthcare Demo,v6.0,org_ownership,MER-IT-011,AI Governance and Automation Office,v4_synthetic_pack,Chief Data Officer,synthetic_demo,family-1-enterprise-operating-model/F03_it-org-ownership.csv,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-IT-011,AI Governance and Automation Office,Chief Data Officer,CIO,ai_governance,ai_governance,ai_governance
meridian-health,Healthcare Demo,v6.0,org_ownership,MER-IT-012,Developer Experience and DevSecOps,v4_synthetic_pack,VP Engineering,synthetic_demo,family-1-enterprise-operating-model/F03_it-org-ownership.csv,13,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MER-IT-012,Developer Experience and DevSecOps,VP Engineering,CIO,devex,devex,devex
meridian-health,Healthcare Demo,v6.0,org_ownership,MR-LEADER-01,Meridian Leader 1,v4_synthetic_pack,Healthcare Evidence Steward,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MR-LEADER-01,TEAM-MR-EPIC-CLINICAL,VP,Chief Digital & Information Officer / executive technology leadership,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",Epic EHR; Revenue Cycle,Healthcare platform operations; delivery governance; adoption support
meridian-health,Healthcare Demo,v6.0,org_ownership,MR-LEADER-02,Meridian Leader 2,v4_synthetic_pack,Healthcare Evidence Steward,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,3,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MR-LEADER-02,TEAM-MR-EPIC-RC,Senior Director,Chief Digital & Information Officer / executive technology leadership,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",Revenue Cycle; Care Coordination,Healthcare platform operations; delivery governance; adoption support
meridian-health,Healthcare Demo,v6.0,org_ownership,MR-LEADER-03,Meridian Leader 3,v4_synthetic_pack,Healthcare Evidence Steward,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,4,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MR-LEADER-03,TEAM-MR-EPIC-ANC,Director,Chief Digital & Information Officer / executive technology leadership,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",Care Coordination; Claims Analytics,Healthcare platform operations; delivery governance; adoption support
meridian-health,Healthcare Demo,v6.0,org_ownership,MR-LEADER-04,Meridian Leader 4,v4_synthetic_pack,Healthcare Evidence Steward,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,5,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MR-LEADER-04,TEAM-MR-EPIC-OR-ED,Associate VP,Chief Digital & Information Officer / executive technology leadership,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",Claims Analytics; Patient Access,Healthcare platform operations; delivery governance; adoption support
meridian-health,Healthcare Demo,v6.0,org_ownership,MR-LEADER-05,Meridian Leader 5,v4_synthetic_pack,Healthcare Evidence Steward,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,6,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MR-LEADER-05,TEAM-MR-INTEGRATION,VP,Chief Digital & Information Officer / executive technology leadership,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",Patient Access; Clinical Data Platform,Healthcare platform operations; delivery governance; adoption support
meridian-health,Healthcare Demo,v6.0,org_ownership,MR-LEADER-06,Meridian Leader 6,v4_synthetic_pack,Healthcare Evidence Steward,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,7,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MR-LEADER-06,TEAM-MR-INFRA,Senior Director,Chief Digital & Information Officer / executive technology leadership,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",Clinical Data Platform; Epic EHR,Healthcare platform operations; delivery governance; adoption support
meridian-health,Healthcare Demo,v6.0,org_ownership,MR-LEADER-07,Meridian Leader 7,v4_synthetic_pack,Healthcare Evidence Steward,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,8,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MR-LEADER-07,TEAM-MR-SECURITY,Director,Chief Digital & Information Officer / executive technology leadership,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",Epic EHR; Revenue Cycle,Healthcare platform operations; delivery governance; adoption support
meridian-health,Healthcare Demo,v6.0,org_ownership,MR-LEADER-08,Meridian Leader 8,v4_synthetic_pack,Healthcare Evidence Steward,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,9,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MR-LEADER-08,TEAM-MR-DATA-AI,Associate VP,Chief Digital & Information Officer / executive technology leadership,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",Revenue Cycle; Care Coordination,Healthcare platform operations; delivery governance; adoption support
meridian-health,Healthcare Demo,v6.0,org_ownership,MR-LEADER-09,Meridian Leader 9,v4_synthetic_pack,Healthcare Evidence Steward,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,10,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MR-LEADER-09,TEAM-MR-DIGITAL,VP,Chief Digital & Information Officer / executive technology leadership,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",Care Coordination; Claims Analytics,Healthcare platform operations; delivery governance; adoption support
meridian-health,Healthcare Demo,v6.0,org_ownership,MR-LEADER-10,Meridian Leader 10,v4_synthetic_pack,Healthcare Evidence Steward,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,11,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MR-LEADER-10,TEAM-MR-POPHEALTH,Senior Director,Chief Digital & Information Officer / executive technology leadership,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",Claims Analytics; Patient Access,Healthcare platform operations; delivery governance; adoption support
meridian-health,Healthcare Demo,v6.0,org_ownership,MR-LEADER-11,Meridian Leader 11,v4_synthetic_pack,Healthcare Evidence Steward,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MR-LEADER-11,TEAM-MR-RESEARCH,Director,Chief Digital & Information Officer / executive technology leadership,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",Patient Access; Clinical Data Platform,Healthcare platform operations; delivery governance; adoption support
meridian-health,Healthcare Demo,v6.0,org_ownership,MR-LEADER-12,Meridian Leader 12,v4_synthetic_pack,Healthcare Evidence Steward,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,13,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MR-LEADER-12,TEAM-MR-CORP-IT,Associate VP,Chief Digital & Information Officer / executive technology leadership,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",Clinical Data Platform; Epic EHR,Healthcare platform operations; delivery governance; adoption support
meridian-health,Healthcare Demo,v6.0,org_ownership,MR-LEADER-13,Meridian Leader 13,v4_synthetic_pack,Healthcare Evidence Steward,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,14,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MR-LEADER-13,TEAM-MR-WORKFORCE,VP,Chief Digital & Information Officer / executive technology leadership,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",Epic EHR; Revenue Cycle,Healthcare platform operations; delivery governance; adoption support
meridian-health,Healthcare Demo,v6.0,org_ownership,MR-LEADER-14,Meridian Leader 14,v4_synthetic_pack,Healthcare Evidence Steward,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,15,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MR-LEADER-14,TEAM-MR-IMAGING,Senior Director,Chief Digital & Information Officer / executive technology leadership,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",Revenue Cycle; Care Coordination,Healthcare platform operations; delivery governance; adoption support
meridian-health,Healthcare Demo,v6.0,org_ownership,MR-LEADER-15,Meridian Leader 15,v4_synthetic_pack,Healthcare Evidence Steward,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,16,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MR-LEADER-15,TEAM-MR-PMO,Director,Chief Digital & Information Officer / executive technology leadership,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",Care Coordination; Claims Analytics,Healthcare platform operations; delivery governance; adoption support
meridian-health,Healthcare Demo,v6.0,org_ownership,MR-LEADER-16,Meridian Leader 16,v4_synthetic_pack,Healthcare Evidence Steward,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,17,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MR-LEADER-16,TEAM-MR-SERVICE,Associate VP,Chief Digital & Information Officer / executive technology leadership,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",Claims Analytics; Patient Access,Healthcare platform operations; delivery governance; adoption support
meridian-health,Healthcare Demo,v6.0,org_ownership,MR-LEADER-17,Meridian Leader 17,v4_synthetic_pack,Healthcare Evidence Steward,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,18,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MR-LEADER-17,TEAM-MR-EPIC-CLINICAL,VP,Chief Digital & Information Officer / executive technology leadership,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",Patient Access; Clinical Data Platform,Healthcare platform operations; delivery governance; adoption support
meridian-health,Healthcare Demo,v6.0,org_ownership,MR-LEADER-18,Meridian Leader 18,v4_synthetic_pack,Healthcare Evidence Steward,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,19,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MR-LEADER-18,TEAM-MR-EPIC-RC,Senior Director,Chief Digital & Information Officer / executive technology leadership,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",Clinical Data Platform; Epic EHR,Healthcare platform operations; delivery governance; adoption support
meridian-health,Healthcare Demo,v6.0,org_ownership,MR-LEADER-19,Meridian Leader 19,v4_synthetic_pack,Healthcare Evidence Steward,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,20,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MR-LEADER-19,TEAM-MR-EPIC-ANC,Director,Chief Digital & Information Officer / executive technology leadership,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",Epic EHR; Revenue Cycle,Healthcare platform operations; delivery governance; adoption support
meridian-health,Healthcare Demo,v6.0,org_ownership,MR-LEADER-20,Meridian Leader 20,v4_synthetic_pack,Healthcare Evidence Steward,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,21,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MR-LEADER-20,TEAM-MR-EPIC-OR-ED,Associate VP,Chief Digital & Information Officer / executive technology leadership,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",Revenue Cycle; Care Coordination,Healthcare platform operations; delivery governance; adoption support
meridian-health,Healthcare Demo,v6.0,org_ownership,MR-LEADER-21,Meridian Leader 21,v4_synthetic_pack,Healthcare Evidence Steward,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,22,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MR-LEADER-21,TEAM-MR-INTEGRATION,VP,Chief Digital & Information Officer / executive technology leadership,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",Care Coordination; Claims Analytics,Healthcare platform operations; delivery governance; adoption support
meridian-health,Healthcare Demo,v6.0,org_ownership,MR-LEADER-22,Meridian Leader 22,v4_synthetic_pack,Healthcare Evidence Steward,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,23,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MR-LEADER-22,TEAM-MR-INFRA,Senior Director,Chief Digital & Information Officer / executive technology leadership,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",Claims Analytics; Patient Access,Healthcare platform operations; delivery governance; adoption support
meridian-health,Healthcare Demo,v6.0,org_ownership,MR-LEADER-23,Meridian Leader 23,v4_synthetic_pack,Healthcare Evidence Steward,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,24,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MR-LEADER-23,TEAM-MR-SECURITY,Director,Chief Digital & Information Officer / executive technology leadership,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",Patient Access; Clinical Data Platform,Healthcare platform operations; delivery governance; adoption support
meridian-health,Healthcare Demo,v6.0,org_ownership,MR-LEADER-24,Meridian Leader 24,v4_synthetic_pack,Healthcare Evidence Steward,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,25,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MR-LEADER-24,TEAM-MR-DATA-AI,Associate VP,Chief Digital & Information Officer / executive technology leadership,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",Clinical Data Platform; Epic EHR,Healthcare platform operations; delivery governance; adoption support
meridian-health,Healthcare Demo,v6.0,org_ownership,MR-LEADER-25,Meridian Leader 25,v4_synthetic_pack,Healthcare Evidence Steward,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,26,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MR-LEADER-25,TEAM-MR-DIGITAL,VP,Chief Digital & Information Officer / executive technology leadership,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",Epic EHR; Revenue Cycle,Healthcare platform operations; delivery governance; adoption support
meridian-health,Healthcare Demo,v6.0,org_ownership,MR-LEADER-26,Meridian Leader 26,v4_synthetic_pack,Healthcare Evidence Steward,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,27,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MR-LEADER-26,TEAM-MR-POPHEALTH,Senior Director,Chief Digital & Information Officer / executive technology leadership,"Owns roadmap, run health, architecture standards, risk acceptance, and value evidence for assigned domain",Revenue Cycle; Care Coordination,Healthcare platform operations; delivery governance; adoption support
