tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,process,process_owner,severity,status,control,affected_systems,business_impact
meridian-health,Meridian Health,v6.0,operations_risk_control,MER-OPS-011,FHIR consent scope tickets,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-5-execution-operations/F14_operations-service-management.csv,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:process_owner_missing|data_thin:severity_missing|data_thin:status_missing|data_thin:control_missing|data_thin:business_impact_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,FHIR consent scope tickets,data_thin:process_owner_missing,data_thin:severity_missing,data_thin:status_missing,data_thin:control_missing,FHIR consent scope tickets,data_thin:business_impact_missing
meridian-health,Meridian Health,v6.0,operations_risk_control,MER-OPS-012,Tableau certified data requests,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-5-execution-operations/F14_operations-service-management.csv,13,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:process_owner_missing|data_thin:severity_missing|data_thin:status_missing|data_thin:control_missing|data_thin:business_impact_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,Tableau certified data requests,data_thin:process_owner_missing,data_thin:severity_missing,data_thin:status_missing,data_thin:control_missing,Tableau certified data requests,data_thin:business_impact_missing
meridian-health,Meridian Health,v6.0,operations_risk_control,MER-KPI-001,member first call resolution,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:process_missing|data_thin:process_owner_missing|data_thin:severity_missing|data_thin:status_missing|data_thin:control_missing|data_thin:affected_systems_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,data_thin:process_owner_missing,data_thin:severity_missing,data_thin:status_missing,data_thin:control_missing,data_thin:affected_systems_missing,75%
meridian-health,Meridian Health,v6.0,operations_risk_control,MER-KPI-002,prior auth turnaround hours,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,3,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:process_missing|data_thin:process_owner_missing|data_thin:severity_missing|data_thin:status_missing|data_thin:control_missing|data_thin:affected_systems_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,data_thin:process_owner_missing,data_thin:severity_missing,data_thin:status_missing,data_thin:control_missing,data_thin:affected_systems_missing,45 hrs
meridian-health,Meridian Health,v6.0,operations_risk_control,MER-KPI-003,claims auto-adjudication rate,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,4,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:process_missing|data_thin:process_owner_missing|data_thin:severity_missing|data_thin:status_missing|data_thin:control_missing|data_thin:affected_systems_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,data_thin:process_owner_missing,data_thin:severity_missing,data_thin:status_missing,data_thin:control_missing,data_thin:affected_systems_missing,$18M
meridian-health,Meridian Health,v6.0,operations_risk_control,MER-KPI-004,HEDIS gap closure rate,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,5,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:process_missing|data_thin:process_owner_missing|data_thin:severity_missing|data_thin:status_missing|data_thin:control_missing|data_thin:affected_systems_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,data_thin:process_owner_missing,data_thin:severity_missing,data_thin:status_missing,data_thin:control_missing,data_thin:affected_systems_missing,72%
meridian-health,Meridian Health,v6.0,operations_risk_control,MER-KPI-005,STAR weighted measure score,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,6,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:process_missing|data_thin:process_owner_missing|data_thin:severity_missing|data_thin:status_missing|data_thin:control_missing|data_thin:affected_systems_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,data_thin:process_owner_missing,data_thin:severity_missing,data_thin:status_missing,data_thin:control_missing,data_thin:affected_systems_missing,48 hrs
meridian-health,Meridian Health,v6.0,operations_risk_control,MER-KPI-006,cost-of-care PMPM variance,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,7,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:process_missing|data_thin:process_owner_missing|data_thin:severity_missing|data_thin:status_missing|data_thin:control_missing|data_thin:affected_systems_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,data_thin:process_owner_missing,data_thin:severity_missing,data_thin:status_missing,data_thin:control_missing,data_thin:affected_systems_missing,$21M
meridian-health,Meridian Health,v6.0,operations_risk_control,MER-KPI-007,payment integrity recoveries,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,8,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:process_missing|data_thin:process_owner_missing|data_thin:severity_missing|data_thin:status_missing|data_thin:control_missing|data_thin:affected_systems_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,data_thin:process_owner_missing,data_thin:severity_missing,data_thin:status_missing,data_thin:control_missing,data_thin:affected_systems_missing,69%
meridian-health,Meridian Health,v6.0,operations_risk_control,MER-KPI-008,close cycle days,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,9,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:process_missing|data_thin:process_owner_missing|data_thin:severity_missing|data_thin:status_missing|data_thin:control_missing|data_thin:affected_systems_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,data_thin:process_owner_missing,data_thin:severity_missing,data_thin:status_missing,data_thin:control_missing,data_thin:affected_systems_missing,51 hrs
meridian-health,Meridian Health,v6.0,operations_risk_control,MER-KPI-009,manual reconciliation hours,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,10,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:process_missing|data_thin:process_owner_missing|data_thin:severity_missing|data_thin:status_missing|data_thin:control_missing|data_thin:affected_systems_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,data_thin:process_owner_missing,data_thin:severity_missing,data_thin:status_missing,data_thin:control_missing,data_thin:affected_systems_missing,$24M
meridian-health,Meridian Health,v6.0,operations_risk_control,MER-KPI-010,clinical inbox time saved,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,11,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:process_missing|data_thin:process_owner_missing|data_thin:severity_missing|data_thin:status_missing|data_thin:control_missing|data_thin:affected_systems_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,data_thin:process_owner_missing,data_thin:severity_missing,data_thin:status_missing,data_thin:control_missing,data_thin:affected_systems_missing,66%
meridian-health,Meridian Health,v6.0,operations_risk_control,MER-KPI-011,lakehouse certified data products,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:process_missing|data_thin:process_owner_missing|data_thin:severity_missing|data_thin:status_missing|data_thin:control_missing|data_thin:affected_systems_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,data_thin:process_owner_missing,data_thin:severity_missing,data_thin:status_missing,data_thin:control_missing,data_thin:affected_systems_missing,54 hrs
meridian-health,Meridian Health,v6.0,operations_risk_control,MER-KPI-012,provider quality benchmark adoption,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-5-execution-operations/F15_kpis-outcome-evidence.csv,13,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:process_missing|data_thin:process_owner_missing|data_thin:severity_missing|data_thin:status_missing|data_thin:control_missing|data_thin:affected_systems_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,data_thin:process_owner_missing,data_thin:severity_missing,data_thin:status_missing,data_thin:control_missing,data_thin:affected_systems_missing,$27M
meridian-health,Meridian Health,v6.0,operations_risk_control,MER-CTRL-001,HIPAA minimum necessary,v4_synthetic_pack,Chief Medical Officer,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:process_missing|data_thin:severity_missing|data_thin:affected_systems_missing|data_thin:business_impact_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,Chief Medical Officer,data_thin:severity_missing,blocked,HIPAA minimum necessary,data_thin:affected_systems_missing,data_thin:business_impact_missing
meridian-health,Meridian Health,v6.0,operations_risk_control,MER-CTRL-002,HITRUST access evidence,v4_synthetic_pack,Chief Health Plan Officer,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,3,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:process_missing|data_thin:severity_missing|data_thin:affected_systems_missing|data_thin:business_impact_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,Chief Health Plan Officer,data_thin:severity_missing,operating,HITRUST access evidence,data_thin:affected_systems_missing,data_thin:business_impact_missing
meridian-health,Meridian Health,v6.0,operations_risk_control,MER-CTRL-003,FHIR consent scope control,v4_synthetic_pack,Chief Digital & Information Officer,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,4,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:process_missing|data_thin:severity_missing|data_thin:affected_systems_missing|data_thin:business_impact_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,Chief Digital & Information Officer,data_thin:severity_missing,operating,FHIR consent scope control,data_thin:affected_systems_missing,data_thin:business_impact_missing
meridian-health,Meridian Health,v6.0,operations_risk_control,MER-CTRL-004,PHI model review,v4_synthetic_pack,CFO,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,5,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:process_missing|data_thin:severity_missing|data_thin:affected_systems_missing|data_thin:business_impact_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,CFO,data_thin:severity_missing,review_required,PHI model review,data_thin:affected_systems_missing,data_thin:business_impact_missing
meridian-health,Meridian Health,v6.0,operations_risk_control,MER-CTRL-005,clinical safety review,v4_synthetic_pack,Chief Operating Officer,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,6,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:process_missing|data_thin:severity_missing|data_thin:affected_systems_missing|data_thin:business_impact_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,Chief Operating Officer,data_thin:severity_missing,operating,clinical safety review,data_thin:affected_systems_missing,data_thin:business_impact_missing
meridian-health,Meridian Health,v6.0,operations_risk_control,MER-CTRL-006,claims payment control,v4_synthetic_pack,Chief Nursing Officer,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,7,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:process_missing|data_thin:severity_missing|data_thin:affected_systems_missing|data_thin:business_impact_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,Chief Nursing Officer,data_thin:severity_missing,blocked,claims payment control,data_thin:affected_systems_missing,data_thin:business_impact_missing
meridian-health,Meridian Health,v6.0,operations_risk_control,MER-CTRL-007,CMS interoperability control,v4_synthetic_pack,Chief Compliance Officer,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,8,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:process_missing|data_thin:severity_missing|data_thin:affected_systems_missing|data_thin:business_impact_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,Chief Compliance Officer,data_thin:severity_missing,review_required,CMS interoperability control,data_thin:affected_systems_missing,data_thin:business_impact_missing
meridian-health,Meridian Health,v6.0,operations_risk_control,MER-CTRL-008,HEDIS audit trail,v4_synthetic_pack,Chief Customer Experience Officer,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,9,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:process_missing|data_thin:severity_missing|data_thin:affected_systems_missing|data_thin:business_impact_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,Chief Customer Experience Officer,data_thin:severity_missing,operating,HEDIS audit trail,data_thin:affected_systems_missing,data_thin:business_impact_missing
meridian-health,Meridian Health,v6.0,operations_risk_control,MER-CTRL-009,SOX GL reconciliation,v4_synthetic_pack,Chief Medical Officer,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,10,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:process_missing|data_thin:severity_missing|data_thin:affected_systems_missing|data_thin:business_impact_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,Chief Medical Officer,data_thin:severity_missing,operating,SOX GL reconciliation,data_thin:affected_systems_missing,data_thin:business_impact_missing
meridian-health,Meridian Health,v6.0,operations_risk_control,MER-CTRL-010,vendor BAA review,v4_synthetic_pack,Chief Health Plan Officer,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,11,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:process_missing|data_thin:severity_missing|data_thin:affected_systems_missing|data_thin:business_impact_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,Chief Health Plan Officer,data_thin:severity_missing,review_required,vendor BAA review,data_thin:affected_systems_missing,data_thin:business_impact_missing
meridian-health,Meridian Health,v6.0,operations_risk_control,MER-CTRL-011,AI model inventory,v4_synthetic_pack,Chief Digital & Information Officer,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:process_missing|data_thin:severity_missing|data_thin:affected_systems_missing|data_thin:business_impact_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,Chief Digital & Information Officer,data_thin:severity_missing,blocked,AI model inventory,data_thin:affected_systems_missing,data_thin:business_impact_missing
meridian-health,Meridian Health,v6.0,operations_risk_control,MER-CTRL-012,data retention and deletion,v4_synthetic_pack,CFO,synthetic_demo,family-6-governance-ai-evidence/F16_security-risk-compliance.csv,13,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence|Moves,risk|control|readiness|operations|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:process_missing|data_thin:severity_missing|data_thin:affected_systems_missing|data_thin:business_impact_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,data_thin:process_missing,CFO,data_thin:severity_missing,operating,data retention and deletion,data_thin:affected_systems_missing,data_thin:business_impact_missing
