tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,vendor_id,vendor_name,contract_id,service,annual_cost_usd,renewal_date,owning_function,linked_systems,contract_risk,pricing_basis
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-013,MuleSoft,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,14,2026-06-18,2026-01-01,2026-07-17,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:annual_cost_missing|data_thin:owning_function_missing|data_thin:linked_systems_missing|data_thin:contract_risk_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-VEN-013,MuleSoft,MER-VEN-013,payer_platform_or_integration,data_thin:annual_cost_missing,2026-07-17,data_thin:owning_function_missing,data_thin:linked_systems_missing,data_thin:contract_risk_missing,payer_platform_or_integration
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-014,Informatica,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,15,2026-06-18,2026-01-01,2026-08-18,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:annual_cost_missing|data_thin:owning_function_missing|data_thin:linked_systems_missing|data_thin:contract_risk_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-VEN-014,Informatica,MER-VEN-014,data_and_analytics,data_thin:annual_cost_missing,2026-08-18,data_thin:owning_function_missing,data_thin:linked_systems_missing,data_thin:contract_risk_missing,data_and_analytics
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-015,Tableau,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,16,2026-06-18,2026-01-01,2026-09-19,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:annual_cost_missing|data_thin:owning_function_missing|data_thin:linked_systems_missing|data_thin:contract_risk_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-VEN-015,Tableau,MER-VEN-015,data_and_analytics,data_thin:annual_cost_missing,2026-09-19,data_thin:owning_function_missing,data_thin:linked_systems_missing,data_thin:contract_risk_missing,data_and_analytics
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-016,SAS,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,17,2026-06-18,2026-01-01,2026-10-20,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:annual_cost_missing|data_thin:owning_function_missing|data_thin:linked_systems_missing|data_thin:contract_risk_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-VEN-016,SAS,MER-VEN-016,data_and_analytics,data_thin:annual_cost_missing,2026-10-20,data_thin:owning_function_missing,data_thin:linked_systems_missing,data_thin:contract_risk_missing,data_and_analytics
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-017,Collibra,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,18,2026-06-18,2026-01-01,2026-11-21,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:annual_cost_missing|data_thin:owning_function_missing|data_thin:linked_systems_missing|data_thin:contract_risk_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-VEN-017,Collibra,MER-VEN-017,data_and_analytics,data_thin:annual_cost_missing,2026-11-21,data_thin:owning_function_missing,data_thin:linked_systems_missing,data_thin:contract_risk_missing,data_and_analytics
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-018,ServiceNow,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,19,2026-06-18,2026-01-01,2026-12-22,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:annual_cost_missing|data_thin:owning_function_missing|data_thin:linked_systems_missing|data_thin:contract_risk_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-VEN-018,ServiceNow,MER-VEN-018,data_and_analytics,data_thin:annual_cost_missing,2026-12-22,data_thin:owning_function_missing,data_thin:linked_systems_missing,data_thin:contract_risk_missing,data_and_analytics
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-019,Okta,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,20,2026-06-18,2026-01-01,2026-07-23,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:annual_cost_missing|data_thin:owning_function_missing|data_thin:linked_systems_missing|data_thin:contract_risk_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-VEN-019,Okta,MER-VEN-019,security,data_thin:annual_cost_missing,2026-07-23,data_thin:owning_function_missing,data_thin:linked_systems_missing,data_thin:contract_risk_missing,security
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-020,CrowdStrike,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,21,2026-06-18,2026-01-01,2026-08-24,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:annual_cost_missing|data_thin:owning_function_missing|data_thin:linked_systems_missing|data_thin:contract_risk_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-VEN-020,CrowdStrike,MER-VEN-020,security,data_thin:annual_cost_missing,2026-08-24,data_thin:owning_function_missing,data_thin:linked_systems_missing,data_thin:contract_risk_missing,security
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-021,Zscaler,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,22,2026-06-18,2026-01-01,2026-09-05,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:annual_cost_missing|data_thin:owning_function_missing|data_thin:linked_systems_missing|data_thin:contract_risk_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-VEN-021,Zscaler,MER-VEN-021,security,data_thin:annual_cost_missing,2026-09-05,data_thin:owning_function_missing,data_thin:linked_systems_missing,data_thin:contract_risk_missing,security
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-022,Workday,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,23,2026-06-18,2026-01-01,2026-10-06,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:annual_cost_missing|data_thin:owning_function_missing|data_thin:linked_systems_missing|data_thin:contract_risk_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-VEN-022,Workday,MER-VEN-022,security,data_thin:annual_cost_missing,2026-10-06,data_thin:owning_function_missing,data_thin:linked_systems_missing,data_thin:contract_risk_missing,security
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-023,Oracle,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,24,2026-06-18,2026-01-01,2026-11-07,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:annual_cost_missing|data_thin:owning_function_missing|data_thin:linked_systems_missing|data_thin:contract_risk_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-VEN-023,Oracle,MER-VEN-023,corporate_finance_operations,data_thin:annual_cost_missing,2026-11-07,data_thin:owning_function_missing,data_thin:linked_systems_missing,data_thin:contract_risk_missing,corporate_finance_operations
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-024,BlackLine,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,25,2026-06-18,2026-01-01,2026-12-08,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:annual_cost_missing|data_thin:owning_function_missing|data_thin:linked_systems_missing|data_thin:contract_risk_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-VEN-024,BlackLine,MER-VEN-024,corporate_finance_operations,data_thin:annual_cost_missing,2026-12-08,data_thin:owning_function_missing,data_thin:linked_systems_missing,data_thin:contract_risk_missing,corporate_finance_operations
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-025,Coupa,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,26,2026-06-18,2026-01-01,2026-07-09,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:annual_cost_missing|data_thin:owning_function_missing|data_thin:linked_systems_missing|data_thin:contract_risk_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-VEN-025,Coupa,MER-VEN-025,corporate_finance_operations,data_thin:annual_cost_missing,2026-07-09,data_thin:owning_function_missing,data_thin:linked_systems_missing,data_thin:contract_risk_missing,corporate_finance_operations
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-026,Kyriba,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,27,2026-06-18,2026-01-01,2026-08-10,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:annual_cost_missing|data_thin:owning_function_missing|data_thin:linked_systems_missing|data_thin:contract_risk_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-VEN-026,Kyriba,MER-VEN-026,corporate_finance_operations,data_thin:annual_cost_missing,2026-08-10,data_thin:owning_function_missing,data_thin:linked_systems_missing,data_thin:contract_risk_missing,corporate_finance_operations
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-027,NICE,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,28,2026-06-18,2026-01-01,2026-09-11,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:annual_cost_missing|data_thin:owning_function_missing|data_thin:linked_systems_missing|data_thin:contract_risk_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-VEN-027,NICE,MER-VEN-027,corporate_finance_operations,data_thin:annual_cost_missing,2026-09-11,data_thin:owning_function_missing,data_thin:linked_systems_missing,data_thin:contract_risk_missing,corporate_finance_operations
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-028,Verint,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,29,2026-06-18,2026-01-01,2026-10-12,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:annual_cost_missing|data_thin:owning_function_missing|data_thin:linked_systems_missing|data_thin:contract_risk_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-VEN-028,Verint,MER-VEN-028,corporate_finance_operations,data_thin:annual_cost_missing,2026-10-12,data_thin:owning_function_missing,data_thin:linked_systems_missing,data_thin:contract_risk_missing,corporate_finance_operations
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-029,Availity,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,30,2026-06-18,2026-01-01,2026-11-13,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:annual_cost_missing|data_thin:owning_function_missing|data_thin:linked_systems_missing|data_thin:contract_risk_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-VEN-029,Availity,MER-VEN-029,corporate_finance_operations,data_thin:annual_cost_missing,2026-11-13,data_thin:owning_function_missing,data_thin:linked_systems_missing,data_thin:contract_risk_missing,corporate_finance_operations
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-030,MHK,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,31,2026-06-18,2026-01-01,2026-12-14,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:annual_cost_missing|data_thin:owning_function_missing|data_thin:linked_systems_missing|data_thin:contract_risk_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-VEN-030,MHK,MER-VEN-030,corporate_finance_operations,data_thin:annual_cost_missing,2026-12-14,data_thin:owning_function_missing,data_thin:linked_systems_missing,data_thin:contract_risk_missing,corporate_finance_operations
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-031,InterQual,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,32,2026-06-18,2026-01-01,2026-07-15,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:annual_cost_missing|data_thin:owning_function_missing|data_thin:linked_systems_missing|data_thin:contract_risk_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-VEN-031,InterQual,MER-VEN-031,corporate_finance_operations,data_thin:annual_cost_missing,2026-07-15,data_thin:owning_function_missing,data_thin:linked_systems_missing,data_thin:contract_risk_missing,corporate_finance_operations
meridian-health,Healthcare Demo,v6.0,vendor_contract,MER-VEN-032,Innovaccer,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-4-financial-commercial/F11_vendors-contracts-licenses.csv,33,2026-06-18,2026-01-01,2026-08-16,static_snapshot,medium,synthetic_demo,confidential,Source|Tower|Intelligence,renewal|commercial_risk|vendor_dependency|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:annual_cost_missing|data_thin:owning_function_missing|data_thin:linked_systems_missing|data_thin:contract_risk_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,MER-VEN-032,Innovaccer,MER-VEN-032,corporate_finance_operations,data_thin:annual_cost_missing,2026-08-16,data_thin:owning_function_missing,data_thin:linked_systems_missing,data_thin:contract_risk_missing,corporate_finance_operations
