tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,process,process_owner,severity,status,control,affected_systems,business_impact
meridian-health,Meridian Health System,v6.0.0-meridian-current-state-20260709,operations_risk_control,MER-RISK-03-03,Call center optimization: Intent taxonomy not certified,meridian-health-v6-v7-current-state-v1,AbarVa synthetic data steward,user_provided_current_state_plus_synthetic_demo_structuring,tenant_config.use_cases.gaps,24,2026-07-09,2026-01-01,2026-07-09,workshop_refresh,medium,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Intelligence|Tower|Moves|Source,current_state|gap|relationship|recommendation|planning_scenario,"Do not claim real patient, member, provider, claim, or PHI-level facts. | Do not claim Databricks, medallion architecture, governance, or security/network controls are implemented. | Do not claim audited savings, realized ROI, contract values, renewal dates, or production readiness. | Do not make cross-tenant claims or use non-Meridian facts to answer Meridian questions.","Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating model is loaded. | Do not convert planning hypotheses into realized ROI or audited clinical/financial claims.",2026-07-09T00:00:00Z,2026-07-09T00:00:00Z,Call center optimization,Operations,high,open,Workshop must provide evidence to close: Intent taxonomy not certified.,Contact center transcript and telephony platform; CRM / member case management; Claims administration platform; Power BI reporting estate,Blocks confident progression for Call center optimization.
meridian-health,Meridian Health System,v6.0.0-meridian-current-state-20260709,operations_risk_control,MER-RISK-03-04,Call center optimization: Member identity linkage not proven,meridian-health-v6-v7-current-state-v1,AbarVa synthetic data steward,user_provided_current_state_plus_synthetic_demo_structuring,tenant_config.use_cases.gaps,25,2026-07-09,2026-01-01,2026-07-09,workshop_refresh,medium,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Intelligence|Tower|Moves|Source,current_state|gap|relationship|recommendation|planning_scenario,"Do not claim real patient, member, provider, claim, or PHI-level facts. | Do not claim Databricks, medallion architecture, governance, or security/network controls are implemented. | Do not claim audited savings, realized ROI, contract values, renewal dates, or production readiness. | Do not make cross-tenant claims or use non-Meridian facts to answer Meridian questions.","Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating model is loaded. | Do not convert planning hypotheses into realized ROI or audited clinical/financial claims.",2026-07-09T00:00:00Z,2026-07-09T00:00:00Z,Call center optimization,Operations,high,open,Workshop must provide evidence to close: Member identity linkage not proven.,Contact center transcript and telephony platform; CRM / member case management; Claims administration platform; Power BI reporting estate,Blocks confident progression for Call center optimization.
meridian-health,Meridian Health System,v6.0.0-meridian-current-state-20260709,operations_risk_control,MER-RISK-04-01,Provider quality and performance: Measure logic fragmented across BI tools,meridian-health-v6-v7-current-state-v1,AbarVa synthetic data steward,user_provided_current_state_plus_synthetic_demo_structuring,tenant_config.use_cases.gaps,32,2026-07-09,2026-01-01,2026-07-09,workshop_refresh,medium,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Intelligence|Tower|Moves|Source,current_state|gap|relationship|recommendation|planning_scenario,"Do not claim real patient, member, provider, claim, or PHI-level facts. | Do not claim Databricks, medallion architecture, governance, or security/network controls are implemented. | Do not claim audited savings, realized ROI, contract values, renewal dates, or production readiness. | Do not make cross-tenant claims or use non-Meridian facts to answer Meridian questions.","Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating model is loaded. | Do not convert planning hypotheses into realized ROI or audited clinical/financial claims.",2026-07-09T00:00:00Z,2026-07-09T00:00:00Z,Provider quality and performance,Clinical,medium,open,Workshop must provide evidence to close: Measure logic fragmented across BI tools.,Epic Caboodle; Epic Clarity; Tableau reporting estate; Power BI reporting estate; Provider contract repository,Blocks confident progression for Provider quality and performance.
meridian-health,Meridian Health System,v6.0.0-meridian-current-state-20260709,operations_risk_control,MER-RISK-04-02,Provider quality and performance: Attribution ownership not proven,meridian-health-v6-v7-current-state-v1,AbarVa synthetic data steward,user_provided_current_state_plus_synthetic_demo_structuring,tenant_config.use_cases.gaps,33,2026-07-09,2026-01-01,2026-07-09,workshop_refresh,medium,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Intelligence|Tower|Moves|Source,current_state|gap|relationship|recommendation|planning_scenario,"Do not claim real patient, member, provider, claim, or PHI-level facts. | Do not claim Databricks, medallion architecture, governance, or security/network controls are implemented. | Do not claim audited savings, realized ROI, contract values, renewal dates, or production readiness. | Do not make cross-tenant claims or use non-Meridian facts to answer Meridian questions.","Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating model is loaded. | Do not convert planning hypotheses into realized ROI or audited clinical/financial claims.",2026-07-09T00:00:00Z,2026-07-09T00:00:00Z,Provider quality and performance,Clinical,high,open,Workshop must provide evidence to close: Attribution ownership not proven.,Epic Caboodle; Epic Clarity; Tableau reporting estate; Power BI reporting estate; Provider contract repository,Blocks confident progression for Provider quality and performance.
meridian-health,Meridian Health System,v6.0.0-meridian-current-state-20260709,operations_risk_control,MER-RISK-04-03,Provider quality and performance: Provider contract linkage not certified,meridian-health-v6-v7-current-state-v1,AbarVa synthetic data steward,user_provided_current_state_plus_synthetic_demo_structuring,tenant_config.use_cases.gaps,34,2026-07-09,2026-01-01,2026-07-09,workshop_refresh,medium,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Intelligence|Tower|Moves|Source,current_state|gap|relationship|recommendation|planning_scenario,"Do not claim real patient, member, provider, claim, or PHI-level facts. | Do not claim Databricks, medallion architecture, governance, or security/network controls are implemented. | Do not claim audited savings, realized ROI, contract values, renewal dates, or production readiness. | Do not make cross-tenant claims or use non-Meridian facts to answer Meridian questions.","Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating model is loaded. | Do not convert planning hypotheses into realized ROI or audited clinical/financial claims.",2026-07-09T00:00:00Z,2026-07-09T00:00:00Z,Provider quality and performance,Clinical,high,open,Workshop must provide evidence to close: Provider contract linkage not certified.,Epic Caboodle; Epic Clarity; Tableau reporting estate; Power BI reporting estate; Provider contract repository,Blocks confident progression for Provider quality and performance.
meridian-health,Meridian Health System,v6.0.0-meridian-current-state-20260709,operations_risk_control,MER-RISK-04-04,Provider quality and performance: Near-real-time quality layer not proven,meridian-health-v6-v7-current-state-v1,AbarVa synthetic data steward,user_provided_current_state_plus_synthetic_demo_structuring,tenant_config.use_cases.gaps,35,2026-07-09,2026-01-01,2026-07-09,workshop_refresh,medium,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Intelligence|Tower|Moves|Source,current_state|gap|relationship|recommendation|planning_scenario,"Do not claim real patient, member, provider, claim, or PHI-level facts. | Do not claim Databricks, medallion architecture, governance, or security/network controls are implemented. | Do not claim audited savings, realized ROI, contract values, renewal dates, or production readiness. | Do not make cross-tenant claims or use non-Meridian facts to answer Meridian questions.","Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating model is loaded. | Do not convert planning hypotheses into realized ROI or audited clinical/financial claims.",2026-07-09T00:00:00Z,2026-07-09T00:00:00Z,Provider quality and performance,Clinical,high,open,Workshop must provide evidence to close: Near-real-time quality layer not proven.,Epic Caboodle; Epic Clarity; Tableau reporting estate; Power BI reporting estate; Provider contract repository,Blocks confident progression for Provider quality and performance.
meridian-health,Meridian Health System,v6.0.0-meridian-current-state-20260709,operations_risk_control,MER-RISK-05-01,End-to-end cost transparency: Provider contract terms not digitized in governed form,meridian-health-v6-v7-current-state-v1,AbarVa synthetic data steward,user_provided_current_state_plus_synthetic_demo_structuring,tenant_config.use_cases.gaps,42,2026-07-09,2026-01-01,2026-07-09,workshop_refresh,medium,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Intelligence|Tower|Moves|Source,current_state|gap|relationship|recommendation|planning_scenario,"Do not claim real patient, member, provider, claim, or PHI-level facts. | Do not claim Databricks, medallion architecture, governance, or security/network controls are implemented. | Do not claim audited savings, realized ROI, contract values, renewal dates, or production readiness. | Do not make cross-tenant claims or use non-Meridian facts to answer Meridian questions.","Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating model is loaded. | Do not convert planning hypotheses into realized ROI or audited clinical/financial claims.",2026-07-09T00:00:00Z,2026-07-09T00:00:00Z,End-to-end cost transparency,Finance,high,open,Workshop must provide evidence to close: Provider contract terms not digitized in governed form.,Claims administration platform; Provider contract repository; General ledger and close reporting; SQL Server reporting marts,Blocks confident progression for End-to-end cost transparency.
meridian-health,Meridian Health System,v6.0.0-meridian-current-state-20260709,operations_risk_control,MER-RISK-05-02,End-to-end cost transparency: Claims and GL calendar alignment not proven,meridian-health-v6-v7-current-state-v1,AbarVa synthetic data steward,user_provided_current_state_plus_synthetic_demo_structuring,tenant_config.use_cases.gaps,43,2026-07-09,2026-01-01,2026-07-09,workshop_refresh,medium,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Intelligence|Tower|Moves|Source,current_state|gap|relationship|recommendation|planning_scenario,"Do not claim real patient, member, provider, claim, or PHI-level facts. | Do not claim Databricks, medallion architecture, governance, or security/network controls are implemented. | Do not claim audited savings, realized ROI, contract values, renewal dates, or production readiness. | Do not make cross-tenant claims or use non-Meridian facts to answer Meridian questions.","Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating model is loaded. | Do not convert planning hypotheses into realized ROI or audited clinical/financial claims.",2026-07-09T00:00:00Z,2026-07-09T00:00:00Z,End-to-end cost transparency,Finance,high,open,Workshop must provide evidence to close: Claims and GL calendar alignment not proven.,Claims administration platform; Provider contract repository; General ledger and close reporting; SQL Server reporting marts,Blocks confident progression for End-to-end cost transparency.
meridian-health,Meridian Health System,v6.0.0-meridian-current-state-20260709,operations_risk_control,MER-RISK-05-03,End-to-end cost transparency: Cost allocation rules not loaded,meridian-health-v6-v7-current-state-v1,AbarVa synthetic data steward,user_provided_current_state_plus_synthetic_demo_structuring,tenant_config.use_cases.gaps,44,2026-07-09,2026-01-01,2026-07-09,workshop_refresh,medium,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Intelligence|Tower|Moves|Source,current_state|gap|relationship|recommendation|planning_scenario,"Do not claim real patient, member, provider, claim, or PHI-level facts. | Do not claim Databricks, medallion architecture, governance, or security/network controls are implemented. | Do not claim audited savings, realized ROI, contract values, renewal dates, or production readiness. | Do not make cross-tenant claims or use non-Meridian facts to answer Meridian questions.","Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating model is loaded. | Do not convert planning hypotheses into realized ROI or audited clinical/financial claims.",2026-07-09T00:00:00Z,2026-07-09T00:00:00Z,End-to-end cost transparency,Finance,high,open,Workshop must provide evidence to close: Cost allocation rules not loaded.,Claims administration platform; Provider contract repository; General ledger and close reporting; SQL Server reporting marts,Blocks confident progression for End-to-end cost transparency.
meridian-health,Meridian Health System,v6.0.0-meridian-current-state-20260709,operations_risk_control,MER-RISK-05-04,End-to-end cost transparency: Margin semantic model not certified,meridian-health-v6-v7-current-state-v1,AbarVa synthetic data steward,user_provided_current_state_plus_synthetic_demo_structuring,tenant_config.use_cases.gaps,45,2026-07-09,2026-01-01,2026-07-09,workshop_refresh,medium,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Intelligence|Tower|Moves|Source,current_state|gap|relationship|recommendation|planning_scenario,"Do not claim real patient, member, provider, claim, or PHI-level facts. | Do not claim Databricks, medallion architecture, governance, or security/network controls are implemented. | Do not claim audited savings, realized ROI, contract values, renewal dates, or production readiness. | Do not make cross-tenant claims or use non-Meridian facts to answer Meridian questions.","Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating model is loaded. | Do not convert planning hypotheses into realized ROI or audited clinical/financial claims.",2026-07-09T00:00:00Z,2026-07-09T00:00:00Z,End-to-end cost transparency,Finance,high,open,Workshop must provide evidence to close: Margin semantic model not certified.,Claims administration platform; Provider contract repository; General ledger and close reporting; SQL Server reporting marts,Blocks confident progression for End-to-end cost transparency.
