initiative_id,milestone_id,milestone_name,due_date,status,blocker_or_condition
FC-AI-012,FC-AI-012-MS-2,data_ready,2026-08-06,complete,
FC-AI-012,FC-AI-012-MS-3,model_validated,2026-09-18,complete,
FC-AI-013,FC-AI-013-MS-1,charter_approved,2026-07-25,complete,
FC-AI-013,FC-AI-013-MS-2,data_ready,2026-08-24,complete,
FC-AI-013,FC-AI-013-MS-3,model_validated,2026-09-19,complete,
FC-AI-014,FC-AI-014-MS-1,charter_approved,2026-07-19,complete,
FC-AI-014,FC-AI-014-MS-2,data_ready,2026-08-09,complete,
FC-AI-014,FC-AI-014-MS-3,model_validated,2026-09-12,complete,
FC-AI-014,FC-AI-014-MS-4,pilot_live,2026-10-12,complete,
FC-AI-014,FC-AI-014-MS-5,scale_gate,2026-11-21,at_risk,Within governance threshold; expand under monitored rollout
FC-AI-015,FC-AI-015-MS-1,charter_approved,2026-07-21,complete,
FC-AI-015,FC-AI-015-MS-2,data_ready,2026-08-25,complete,
FC-AI-015,FC-AI-015-MS-3,model_validated,2026-09-24,complete,
FC-AI-015,FC-AI-015-MS-4,pilot_live,2026-10-10,complete,
FC-AI-015,FC-AI-015-MS-5,scale_gate,2026-11-20,planned,Awaiting model-risk validation and source evidence gate
FC-AI-016,FC-AI-016-MS-1,charter_approved,2026-07-02,complete,
FC-AI-016,FC-AI-016-MS-2,data_ready,2026-08-17,complete,
FC-AI-016,FC-AI-016-MS-3,model_validated,2026-09-16,complete,
FC-AI-017,FC-AI-017-MS-1,charter_approved,2026-07-18,complete,
FC-AI-017,FC-AI-017-MS-2,data_ready,2026-08-13,complete,
FC-AI-017,FC-AI-017-MS-3,model_validated,2026-09-19,complete,
FC-AI-018,FC-AI-018-MS-1,charter_approved,2026-07-06,complete,
FC-AI-018,FC-AI-018-MS-2,data_ready,2026-08-24,complete,
FC-AI-018,FC-AI-018-MS-3,model_validated,2026-09-07,complete,
FC-AI-018,FC-AI-018-MS-4,pilot_live,2026-10-01,complete,
FC-AI-018,FC-AI-018-MS-5,scale_gate,2026-11-26,at_risk,Awaiting model-risk validation and source evidence gate
FC-AI-019,FC-AI-019-MS-1,charter_approved,2026-07-28,complete,
FC-AI-019,FC-AI-019-MS-2,data_ready,2026-08-03,complete,
FC-AI-019,FC-AI-019-MS-3,model_validated,2026-09-20,complete,
FC-AI-020,FC-AI-020-MS-1,charter_approved,2026-07-02,complete,
FC-AI-020,FC-AI-020-MS-2,data_ready,2026-08-22,complete,
FC-AI-020,FC-AI-020-MS-3,model_validated,2026-09-21,complete,
FC-AI-020,FC-AI-020-MS-4,pilot_live,2026-10-23,complete,
FC-AI-020,FC-AI-020-MS-5,scale_gate,2026-11-25,planned,Awaiting model-risk validation and source evidence gate
FC-AI-021,FC-AI-021-MS-1,charter_approved,2026-07-15,complete,
FC-AI-021,FC-AI-021-MS-2,data_ready,2026-08-20,complete,
FC-AI-021,FC-AI-021-MS-3,model_validated,2026-09-16,complete,
FC-AI-021,FC-AI-021-MS-4,pilot_live,2026-10-09,complete,
FC-AI-022,FC-AI-022-MS-1,charter_approved,2026-07-09,complete,
FC-AI-022,FC-AI-022-MS-2,data_ready,2026-08-18,complete,
FC-AI-022,FC-AI-022-MS-3,model_validated,2026-09-18,complete,
FC-AI-022,FC-AI-022-MS-4,pilot_live,2026-10-13,complete,
FC-AI-022,FC-AI-022-MS-5,scale_gate,2026-11-08,complete,
FC-AI-023,FC-AI-023-MS-1,charter_approved,2026-07-21,complete,
FC-AI-023,FC-AI-023-MS-2,data_ready,2026-08-13,complete,
FC-AI-023,FC-AI-023-MS-3,model_validated,2026-09-15,complete,
FC-AI-023,FC-AI-023-MS-4,pilot_live,2026-10-07,complete,
FC-AI-024,FC-AI-024-MS-1,charter_approved,2026-07-06,complete,
FC-AI-024,FC-AI-024-MS-2,data_ready,2026-08-22,complete,
FC-AI-024,FC-AI-024-MS-3,model_validated,2026-09-25,complete,
FC-AI-024,FC-AI-024-MS-4,pilot_live,2026-10-04,complete,
FC-AI-024,FC-AI-024-MS-5,scale_gate,2026-11-19,complete,
FC-AI-025,FC-AI-025-MS-1,charter_approved,2026-07-28,complete,
FC-AI-025,FC-AI-025-MS-2,data_ready,2026-08-28,complete,
FC-AI-025,FC-AI-025-MS-3,model_validated,2026-09-24,complete,
FC-AI-025,FC-AI-025-MS-4,pilot_live,2026-10-04,complete,
FC-AI-025,FC-AI-025-MS-5,scale_gate,2026-11-07,complete,
FC-AI-026,FC-AI-026-MS-1,charter_approved,2026-07-14,complete,
FC-AI-026,FC-AI-026-MS-2,data_ready,2026-08-10,complete,
FC-AI-026,FC-AI-026-MS-3,model_validated,2026-09-25,complete,
FC-AI-026,FC-AI-026-MS-4,pilot_live,2026-10-26,complete,
FC-AI-027,FC-AI-027-MS-1,charter_approved,2026-07-04,complete,
FC-AI-027,FC-AI-027-MS-2,data_ready,2026-08-18,complete,
FC-AI-027,FC-AI-027-MS-3,model_validated,2026-09-25,complete,
FC-AI-027,FC-AI-027-MS-4,pilot_live,2026-10-13,complete,
FC-AI-027,FC-AI-027-MS-5,scale_gate,2026-11-07,complete,
FC-AI-028,FC-AI-028-MS-1,charter_approved,2026-07-16,complete,
FC-AI-028,FC-AI-028-MS-2,data_ready,2026-08-20,complete,
FC-AI-028,FC-AI-028-MS-3,model_validated,2026-09-26,complete,
FC-AI-029,FC-AI-029-MS-1,charter_approved,2026-07-27,complete,
FC-AI-029,FC-AI-029-MS-2,data_ready,2026-08-15,complete,
FC-AI-029,FC-AI-029-MS-3,model_validated,2026-09-08,complete,
FC-AI-029,FC-AI-029-MS-4,pilot_live,2026-10-11,complete,
FC-AI-029,FC-AI-029-MS-5,scale_gate,2026-11-13,complete,
FC-AI-030,FC-AI-030-MS-1,charter_approved,2026-07-16,complete,
FC-AI-030,FC-AI-030-MS-2,data_ready,2026-08-06,complete,
FC-AI-030,FC-AI-030-MS-3,model_validated,2026-09-13,complete,
FC-AI-030,FC-AI-030-MS-4,pilot_live,2026-10-20,complete,
FC-AI-030,FC-AI-030-MS-5,scale_gate,2026-11-05,complete,
FC-AI-031,FC-AI-031-MS-1,charter_approved,2026-07-26,complete,
FC-AI-031,FC-AI-031-MS-2,data_ready,2026-08-09,complete,
FC-AI-031,FC-AI-031-MS-3,model_validated,2026-09-05,complete,
FC-AI-031,FC-AI-031-MS-4,pilot_live,2026-10-27,complete,
FC-AI-032,FC-AI-032-MS-1,charter_approved,2026-07-16,complete,
FC-AI-032,FC-AI-032-MS-2,data_ready,2026-08-13,complete,
FC-AI-032,FC-AI-032-MS-3,model_validated,2026-09-15,complete,
FC-AI-033,FC-AI-033-MS-1,charter_approved,2026-07-28,complete,
FC-AI-033,FC-AI-033-MS-2,data_ready,2026-08-05,complete,
FC-AI-033,FC-AI-033-MS-3,model_validated,2026-09-01,complete,
FC-AI-033,FC-AI-033-MS-4,pilot_live,2026-10-22,complete,
FC-AI-033,FC-AI-033-MS-5,scale_gate,2026-11-14,complete,
FC-AI-034,FC-AI-034-MS-1,charter_approved,2026-07-16,complete,
FC-AI-034,FC-AI-034-MS-2,data_ready,2026-08-25,complete,
FC-AI-034,FC-AI-034-MS-3,model_validated,2026-09-10,complete,
FC-AI-035,FC-AI-035-MS-1,charter_approved,2026-07-28,complete,
FC-AI-035,FC-AI-035-MS-2,data_ready,2026-08-05,complete,
FC-AI-035,FC-AI-035-MS-3,model_validated,2026-09-19,complete,
FC-AI-036,FC-AI-036-MS-1,charter_approved,2026-07-24,complete,
FC-AI-036,FC-AI-036-MS-2,data_ready,2026-08-12,complete,
FC-AI-036,FC-AI-036-MS-3,model_validated,2026-09-27,complete,
FC-AI-036,FC-AI-036-MS-4,pilot_live,2026-10-11,complete,
FC-AI-036,FC-AI-036-MS-5,scale_gate,2026-11-13,complete,
FC-AI-036,FC-AI-036-MS-6,production,2026-12-21,complete,
FC-AI-037,FC-AI-037-MS-1,charter_approved,2026-07-13,complete,
FC-AI-037,FC-AI-037-MS-2,data_ready,2026-08-23,complete,
FC-AI-037,FC-AI-037-MS-3,model_validated,2026-09-24,complete,
FC-AI-037,FC-AI-037-MS-4,pilot_live,2026-10-19,complete,
FC-AI-037,FC-AI-037-MS-5,scale_gate,2026-11-02,complete,
FC-AI-037,FC-AI-037-MS-6,production,2026-12-06,complete,
FC-AI-038,FC-AI-038-MS-1,charter_approved,2026-07-02,complete,
FC-AI-038,FC-AI-038-MS-2,data_ready,2026-08-04,complete,
FC-AI-038,FC-AI-038-MS-3,model_validated,2026-09-27,complete,
FC-AI-038,FC-AI-038-MS-4,pilot_live,2026-10-22,complete,
FC-AI-038,FC-AI-038-MS-5,scale_gate,2026-11-18,complete,
FC-AI-038,FC-AI-038-MS-6,production,2026-12-06,complete,
FC-AI-039,FC-AI-039-MS-1,charter_approved,2026-07-19,complete,
FC-AI-039,FC-AI-039-MS-2,data_ready,2026-08-20,complete,
FC-AI-039,FC-AI-039-MS-3,model_validated,2026-09-17,complete,
FC-AI-039,FC-AI-039-MS-4,pilot_live,2026-10-15,complete,
FC-AI-039,FC-AI-039-MS-5,scale_gate,2026-11-04,complete,
FC-AI-039,FC-AI-039-MS-6,production,2026-12-11,complete,
FC-AI-040,FC-AI-040-MS-1,charter_approved,2026-07-22,complete,
FC-AI-040,FC-AI-040-MS-2,data_ready,2026-08-25,complete,
FC-AI-040,FC-AI-040-MS-3,model_validated,2026-09-15,complete,
FC-AI-040,FC-AI-040-MS-4,pilot_live,2026-10-05,complete,
FC-AI-040,FC-AI-040-MS-5,scale_gate,2026-11-13,complete,
FC-AI-041,FC-AI-041-MS-1,charter_approved,2026-07-12,complete,
FC-AI-041,FC-AI-041-MS-2,data_ready,2026-08-22,complete,
FC-AI-041,FC-AI-041-MS-3,model_validated,2026-09-14,complete,
FC-AI-041,FC-AI-041-MS-4,pilot_live,2026-10-01,complete,
FC-AI-041,FC-AI-041-MS-5,scale_gate,2026-11-08,complete,
FC-AI-042,FC-AI-042-MS-1,charter_approved,2026-07-22,complete,
FC-AI-042,FC-AI-042-MS-2,data_ready,2026-08-12,complete,
FC-AI-042,FC-AI-042-MS-3,model_validated,2026-09-21,complete,
FC-AI-042,FC-AI-042-MS-4,pilot_live,2026-10-23,complete,
