tenantKey,nodeId,objectType,objectFamily,displayName,sourceFile,sourceRowNumber,mappingProfile,materialized
lakeshore-holdings,lakeshore-holdings:organization_unit:group-cio-office,organization_unit,organization,Group CIO Office,datasets/tenant-inputs/active/lakeshore-holdings/current/02_org_ownership.csv,2,organization-ownership/v1,no
lakeshore-holdings,lakeshore-holdings:organization_unit:corporate-platforms,organization_unit,organization,Corporate Platforms,datasets/tenant-inputs/active/lakeshore-holdings/current/02_org_ownership.csv,3,organization-ownership/v1,no
lakeshore-holdings,lakeshore-holdings:organization_unit:corporate-innovation-it-and-data-ai,organization_unit,organization,Corporate Innovation IT and Data AI,datasets/tenant-inputs/active/lakeshore-holdings/current/02_org_ownership.csv,4,organization-ownership/v1,no
lakeshore-holdings,lakeshore-holdings:organization_unit:information-security,organization_unit,organization,Information Security,datasets/tenant-inputs/active/lakeshore-holdings/current/02_org_ownership.csv,5,organization-ownership/v1,no
lakeshore-holdings,lakeshore-holdings:organization_unit:northline-local-it,organization_unit,organization,Northline Local IT,datasets/tenant-inputs/active/lakeshore-holdings/current/02_org_ownership.csv,6,organization-ownership/v1,no
lakeshore-holdings,lakeshore-holdings:organization_unit:brightmark-local-it,organization_unit,organization,Brightmark Local IT,datasets/tenant-inputs/active/lakeshore-holdings/current/02_org_ownership.csv,7,organization-ownership/v1,no
lakeshore-holdings,lakeshore-holdings:organization_unit:forge-field-local-it,organization_unit,organization,Forge & Field Local IT,datasets/tenant-inputs/active/lakeshore-holdings/current/02_org_ownership.csv,8,organization-ownership/v1,no
lakeshore-holdings,lakeshore-holdings:organization_unit:great-lakes-pantry-local-it,organization_unit,organization,Great Lakes Pantry Local IT,datasets/tenant-inputs/active/lakeshore-holdings/current/02_org_ownership.csv,9,organization-ownership/v1,no
lakeshore-holdings,lakeshore-holdings:workforce_role:corporate-finance-analyst-corporate-finance-analyst,workforce_role,workforce,Corporate finance analyst / Corporate finance analyst,datasets/tenant-inputs/active/lakeshore-holdings/current/03_workforce_roles.csv,2,organization-workforce-roles/v1,no
lakeshore-holdings,lakeshore-holdings:workforce_role:corporate-hr-operations-specialist-corporate-hr-operations-specialist,workforce_role,workforce,Corporate HR operations specialist / Corporate HR operations specialist,datasets/tenant-inputs/active/lakeshore-holdings/current/03_workforce_roles.csv,3,organization-workforce-roles/v1,no
lakeshore-holdings,lakeshore-holdings:workforce_role:corporate-legal-operations-manager-corporate-legal-operations-manager,workforce_role,workforce,Corporate legal operations manager / Corporate legal operations manager,datasets/tenant-inputs/active/lakeshore-holdings/current/03_workforce_roles.csv,4,organization-workforce-roles/v1,no
lakeshore-holdings,lakeshore-holdings:workforce_role:portfolio-operations-associate-portfolio-operations-associate,workforce_role,workforce,Portfolio operations associate / Portfolio operations associate,datasets/tenant-inputs/active/lakeshore-holdings/current/03_workforce_roles.csv,5,organization-workforce-roles/v1,no
lakeshore-holdings,lakeshore-holdings:workforce_role:it-service-desk-analyst-it-service-desk-analyst,workforce_role,workforce,IT service desk analyst / IT service desk analyst,datasets/tenant-inputs/active/lakeshore-holdings/current/03_workforce_roles.csv,6,organization-workforce-roles/v1,no
lakeshore-holdings,lakeshore-holdings:workforce_role:data-product-owner-data-product-owner,workforce_role,workforce,Data product owner / Data product owner,datasets/tenant-inputs/active/lakeshore-holdings/current/03_workforce_roles.csv,7,organization-workforce-roles/v1,no
lakeshore-holdings,lakeshore-holdings:workforce_role:northline-dispatch-supervisor-northline-dispatch-supervisor,workforce_role,workforce,Northline dispatch supervisor / Northline dispatch supervisor,datasets/tenant-inputs/active/lakeshore-holdings/current/03_workforce_roles.csv,8,organization-workforce-roles/v1,no
lakeshore-holdings,lakeshore-holdings:workforce_role:brightmark-project-manager-brightmark-project-manager,workforce_role,workforce,Brightmark project manager / Brightmark project manager,datasets/tenant-inputs/active/lakeshore-holdings/current/03_workforce_roles.csv,9,organization-workforce-roles/v1,no
lakeshore-holdings,lakeshore-holdings:workforce_role:forge-field-demand-planner-forge-field-demand-planner,workforce_role,workforce,Forge & Field demand planner / Forge & Field demand planner,datasets/tenant-inputs/active/lakeshore-holdings/current/03_workforce_roles.csv,10,organization-workforce-roles/v1,no
lakeshore-holdings,lakeshore-holdings:workforce_role:great-lakes-pantry-field-dispatcher-great-lakes-pantry-field-dispatcher,workforce_role,workforce,Great Lakes Pantry field dispatcher / Great Lakes Pantry field dispatcher,datasets/tenant-inputs/active/lakeshore-holdings/current/03_workforce_roles.csv,11,organization-workforce-roles/v1,no
lakeshore-holdings,lakeshore-holdings:vendor_contract:workday,vendor_contract,vendor,Workday,datasets/tenant-inputs/active/lakeshore-holdings/current/07_vendors_contracts.csv,2,vendor-contracts/v1,no
lakeshore-holdings,lakeshore-holdings:vendor_contract:oracle,vendor_contract,vendor,Oracle,datasets/tenant-inputs/active/lakeshore-holdings/current/07_vendors_contracts.csv,3,vendor-contracts/v1,no
lakeshore-holdings,lakeshore-holdings:vendor_contract:kyriba,vendor_contract,vendor,Kyriba,datasets/tenant-inputs/active/lakeshore-holdings/current/07_vendors_contracts.csv,4,vendor-contracts/v1,no
lakeshore-holdings,lakeshore-holdings:vendor_contract:ironclad,vendor_contract,vendor,Ironclad,datasets/tenant-inputs/active/lakeshore-holdings/current/07_vendors_contracts.csv,5,vendor-contracts/v1,no
lakeshore-holdings,lakeshore-holdings:vendor_contract:dealcloud,vendor_contract,vendor,DealCloud,datasets/tenant-inputs/active/lakeshore-holdings/current/07_vendors_contracts.csv,6,vendor-contracts/v1,no
lakeshore-holdings,lakeshore-holdings:vendor_contract:microsoft,vendor_contract,vendor,Microsoft,datasets/tenant-inputs/active/lakeshore-holdings/current/07_vendors_contracts.csv,7,vendor-contracts/v1,no
lakeshore-holdings,lakeshore-holdings:vendor_contract:servicenow,vendor_contract,vendor,ServiceNow,datasets/tenant-inputs/active/lakeshore-holdings/current/07_vendors_contracts.csv,8,vendor-contracts/v1,no
lakeshore-holdings,lakeshore-holdings:vendor_contract:databricks,vendor_contract,vendor,Databricks,datasets/tenant-inputs/active/lakeshore-holdings/current/07_vendors_contracts.csv,9,vendor-contracts/v1,no
lakeshore-holdings,lakeshore-holdings:vendor_contract:salesforce,vendor_contract,vendor,Salesforce,datasets/tenant-inputs/active/lakeshore-holdings/current/07_vendors_contracts.csv,10,vendor-contracts/v1,no
lakeshore-holdings,lakeshore-holdings:vendor_contract:manhattan-associates,vendor_contract,vendor,Manhattan Associates,datasets/tenant-inputs/active/lakeshore-holdings/current/07_vendors_contracts.csv,11,vendor-contracts/v1,no
lakeshore-holdings,lakeshore-holdings:vendor_contract:blue-yonder,vendor_contract,vendor,Blue Yonder,datasets/tenant-inputs/active/lakeshore-holdings/current/07_vendors_contracts.csv,12,vendor-contracts/v1,no
lakeshore-holdings,lakeshore-holdings:vendor_contract:geotab,vendor_contract,vendor,Geotab,datasets/tenant-inputs/active/lakeshore-holdings/current/07_vendors_contracts.csv,13,vendor-contracts/v1,no
lakeshore-holdings,lakeshore-holdings:vendor_contract:kantata,vendor_contract,vendor,Kantata,datasets/tenant-inputs/active/lakeshore-holdings/current/07_vendors_contracts.csv,14,vendor-contracts/v1,no
lakeshore-holdings,lakeshore-holdings:vendor_contract:adobe,vendor_contract,vendor,Adobe,datasets/tenant-inputs/active/lakeshore-holdings/current/07_vendors_contracts.csv,15,vendor-contracts/v1,no
lakeshore-holdings,lakeshore-holdings:vendor_contract:sap,vendor_contract,vendor,SAP,datasets/tenant-inputs/active/lakeshore-holdings/current/07_vendors_contracts.csv,16,vendor-contracts/v1,no
lakeshore-holdings,lakeshore-holdings:vendor_contract:shopify,vendor_contract,vendor,Shopify,datasets/tenant-inputs/active/lakeshore-holdings/current/07_vendors_contracts.csv,17,vendor-contracts/v1,no
lakeshore-holdings,lakeshore-holdings:vendor_contract:servicemax,vendor_contract,vendor,ServiceMax,datasets/tenant-inputs/active/lakeshore-holdings/current/07_vendors_contracts.csv,18,vendor-contracts/v1,no
lakeshore-holdings,lakeshore-holdings:vendor_contract:ukg,vendor_contract,vendor,UKG,datasets/tenant-inputs/active/lakeshore-holdings/current/07_vendors_contracts.csv,19,vendor-contracts/v1,no
lakeshore-holdings,lakeshore-holdings:vendor_contract:zuora,vendor_contract,vendor,Zuora,datasets/tenant-inputs/active/lakeshore-holdings/current/07_vendors_contracts.csv,20,vendor-contracts/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:corporate-shared-services-it-fy26-annual-it-budget,spend_value_signal,finance,Corporate Shared Services IT FY26 annual IT budget,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,2,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:corporate-shared-services-it-fy26-run-budget,spend_value_signal,finance,Corporate Shared Services IT FY26 run budget,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,3,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:corporate-shared-services-it-fy26-change-budget,spend_value_signal,finance,Corporate Shared Services IT FY26 change budget,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,4,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:corporate-shared-services-it-fy26-spend-to-date,spend_value_signal,finance,Corporate Shared Services IT FY26 spend to date,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,5,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:northline-it-fy26-annual-it-budget,spend_value_signal,finance,Northline IT FY26 annual IT budget,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,6,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:northline-it-fy26-run-budget,spend_value_signal,finance,Northline IT FY26 run budget,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,7,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:northline-it-fy26-change-budget,spend_value_signal,finance,Northline IT FY26 change budget,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,8,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:northline-it-fy26-spend-to-date,spend_value_signal,finance,Northline IT FY26 spend to date,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,9,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:brightmark-it-fy26-annual-it-budget,spend_value_signal,finance,Brightmark IT FY26 annual IT budget,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,10,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:brightmark-it-fy26-run-budget,spend_value_signal,finance,Brightmark IT FY26 run budget,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,11,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:brightmark-it-fy26-change-budget,spend_value_signal,finance,Brightmark IT FY26 change budget,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,12,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:brightmark-it-fy26-spend-to-date,spend_value_signal,finance,Brightmark IT FY26 spend to date,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,13,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:forge-field-it-fy26-annual-it-budget,spend_value_signal,finance,Forge & Field IT FY26 annual IT budget,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,14,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:forge-field-it-fy26-run-budget,spend_value_signal,finance,Forge & Field IT FY26 run budget,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,15,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:forge-field-it-fy26-change-budget,spend_value_signal,finance,Forge & Field IT FY26 change budget,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,16,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:forge-field-it-fy26-spend-to-date,spend_value_signal,finance,Forge & Field IT FY26 spend to date,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,17,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:great-lakes-pantry-it-fy26-annual-it-budget,spend_value_signal,finance,Great Lakes Pantry IT FY26 annual IT budget,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,18,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:great-lakes-pantry-it-fy26-run-budget,spend_value_signal,finance,Great Lakes Pantry IT FY26 run budget,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,19,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:great-lakes-pantry-it-fy26-change-budget,spend_value_signal,finance,Great Lakes Pantry IT FY26 change budget,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,20,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:great-lakes-pantry-it-fy26-spend-to-date,spend_value_signal,finance,Great Lakes Pantry IT FY26 spend to date,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,21,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:corporate-innovation-it-and-data-ai-budget-component,spend_value_signal,finance,Corporate Innovation IT and Data AI budget component,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,22,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:northline-allocated-corporate-shared-services-it-consumption,spend_value_signal,finance,Northline allocated corporate shared-services IT consumption,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,23,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:brightmark-allocated-corporate-shared-services-it-consumption,spend_value_signal,finance,Brightmark allocated corporate shared-services IT consumption,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,24,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:forge-field-allocated-corporate-shared-services-it-consumption,spend_value_signal,finance,Forge & Field allocated corporate shared-services IT consumption,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,25,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:great-lakes-pantry-allocated-corporate-shared-services-it-consumption,spend_value_signal,finance,Great Lakes Pantry allocated corporate shared-services IT consumption,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,26,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:corporate-erp-and-hcm-controls-modernization-committed-program-budget,spend_value_signal,finance,Corporate ERP and HCM controls modernization committed program budget,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,27,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:corporate-erp-and-hcm-controls-modernization-spend-to-date,spend_value_signal,finance,Corporate ERP and HCM controls modernization spend to date,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,28,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:corporate-erp-and-hcm-controls-modernization-expected-value,spend_value_signal,finance,Corporate ERP and HCM controls modernization expected value,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,29,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:corporate-erp-and-hcm-controls-modernization-measured-value,spend_value_signal,finance,Corporate ERP and HCM controls modernization measured value,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,30,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:treasury-cash-visibility-standardization-committed-program-budget,spend_value_signal,finance,Treasury cash visibility standardization committed program budget,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,31,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:treasury-cash-visibility-standardization-spend-to-date,spend_value_signal,finance,Treasury cash visibility standardization spend to date,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,32,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:treasury-cash-visibility-standardization-expected-value,spend_value_signal,finance,Treasury cash visibility standardization expected value,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,33,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:treasury-cash-visibility-standardization-measured-value,spend_value_signal,finance,Treasury cash visibility standardization measured value,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,34,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:legal-contract-lifecycle-foundation-committed-program-budget,spend_value_signal,finance,Legal contract lifecycle foundation committed program budget,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,35,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:legal-contract-lifecycle-foundation-spend-to-date,spend_value_signal,finance,Legal contract lifecycle foundation spend to date,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,36,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:legal-contract-lifecycle-foundation-expected-value,spend_value_signal,finance,Legal contract lifecycle foundation expected value,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,37,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:legal-contract-lifecycle-foundation-measured-value,spend_value_signal,finance,Legal contract lifecycle foundation measured value,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,38,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:portfolio-data-foundation-committed-program-budget,spend_value_signal,finance,Portfolio data foundation committed program budget,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,39,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:portfolio-data-foundation-spend-to-date,spend_value_signal,finance,Portfolio data foundation spend to date,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,40,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:portfolio-data-foundation-expected-value,spend_value_signal,finance,Portfolio data foundation expected value,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,41,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:portfolio-data-foundation-measured-value,spend_value_signal,finance,Portfolio data foundation measured value,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,42,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:ai-governance-and-opportunity-intake-committed-program-budget,spend_value_signal,finance,AI governance and opportunity intake committed program budget,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,43,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:ai-governance-and-opportunity-intake-spend-to-date,spend_value_signal,finance,AI governance and opportunity intake spend to date,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,44,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:ai-governance-and-opportunity-intake-expected-value,spend_value_signal,finance,AI governance and opportunity intake expected value,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,45,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:ai-governance-and-opportunity-intake-measured-value,spend_value_signal,finance,AI governance and opportunity intake measured value,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,46,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:northline-warehouse-automation-analytics-committed-program-budget,spend_value_signal,finance,Northline warehouse automation analytics committed program budget,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,47,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:northline-warehouse-automation-analytics-spend-to-date,spend_value_signal,finance,Northline warehouse automation analytics spend to date,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,48,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:northline-warehouse-automation-analytics-expected-value,spend_value_signal,finance,Northline warehouse automation analytics expected value,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,49,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:northline-warehouse-automation-analytics-measured-value,spend_value_signal,finance,Northline warehouse automation analytics measured value,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,50,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:northline-transport-visibility-cockpit-committed-program-budget,spend_value_signal,finance,Northline transport visibility cockpit committed program budget,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,51,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:northline-transport-visibility-cockpit-spend-to-date,spend_value_signal,finance,Northline transport visibility cockpit spend to date,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,52,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:northline-transport-visibility-cockpit-expected-value,spend_value_signal,finance,Northline transport visibility cockpit expected value,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,53,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:northline-transport-visibility-cockpit-measured-value,spend_value_signal,finance,Northline transport visibility cockpit measured value,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,54,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:brightmark-project-margin-cockpit-committed-program-budget,spend_value_signal,finance,Brightmark project margin cockpit committed program budget,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,55,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:brightmark-project-margin-cockpit-spend-to-date,spend_value_signal,finance,Brightmark project margin cockpit spend to date,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,56,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:brightmark-project-margin-cockpit-expected-value,spend_value_signal,finance,Brightmark project margin cockpit expected value,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,57,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:brightmark-project-margin-cockpit-measured-value,spend_value_signal,finance,Brightmark project margin cockpit measured value,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,58,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:brightmark-proposal-and-creative-genai-assistant-committed-program-budget,spend_value_signal,finance,Brightmark proposal and creative GenAI assistant committed program budget,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,59,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:brightmark-proposal-and-creative-genai-assistant-spend-to-date,spend_value_signal,finance,Brightmark proposal and creative GenAI assistant spend to date,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,60,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:brightmark-proposal-and-creative-genai-assistant-expected-value,spend_value_signal,finance,Brightmark proposal and creative GenAI assistant expected value,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,61,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:brightmark-proposal-and-creative-genai-assistant-measured-value,spend_value_signal,finance,Brightmark proposal and creative GenAI assistant measured value,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,62,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:forge-field-dtc-demand-sensing-committed-program-budget,spend_value_signal,finance,Forge & Field DTC demand sensing committed program budget,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,63,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:forge-field-dtc-demand-sensing-spend-to-date,spend_value_signal,finance,Forge & Field DTC demand sensing spend to date,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,64,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:forge-field-dtc-demand-sensing-expected-value,spend_value_signal,finance,Forge & Field DTC demand sensing expected value,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,65,spend-value/v1,no
lakeshore-holdings,lakeshore-holdings:spend_value_signal:forge-field-dtc-demand-sensing-measured-value,spend_value_signal,finance,Forge & Field DTC demand sensing measured value,datasets/tenant-inputs/active/lakeshore-holdings/current/08_spend_value.csv,66,spend-value/v1,no
