tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,org_unit_id,org_unit_name,leader_role,reports_to_role,decision_rights,owned_systems,owned_processes
skyharbor-air,SkyHarbor Air Group,v6.0,org_ownership,SHA-IT-011,Data Platforms and BI,v4_synthetic_pack,VP Data Platforms,synthetic_demo,family-1-enterprise-operating-model/F03_it-org-ownership.csv,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:reports_to_role_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-IT-011,Data Platforms and BI,VP Data Platforms,data_thin:reports_to_role_missing,data,data,data
skyharbor-air,SkyHarbor Air Group,v6.0,org_ownership,SHA-IT-012,"Enterprise Integration, APIs and Eventing",v4_synthetic_pack,VP Integration,synthetic_demo,family-1-enterprise-operating-model/F03_it-org-ownership.csv,13,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:reports_to_role_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-IT-012,"Enterprise Integration, APIs and Eventing",VP Integration,data_thin:reports_to_role_missing,integration,integration,integration
skyharbor-air,SkyHarbor Air Group,v6.0,org_ownership,SHA-IT-013,SAP and Corporate Systems,v4_synthetic_pack,VP Corporate Platforms,synthetic_demo,family-1-enterprise-operating-model/F03_it-org-ownership.csv,14,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:reports_to_role_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-IT-013,SAP and Corporate Systems,VP Corporate Platforms,data_thin:reports_to_role_missing,erp,erp,erp
skyharbor-air,SkyHarbor Air Group,v6.0,org_ownership,SHA-IT-014,ServiceNow / ITSM / SRE,v4_synthetic_pack,VP Technology Service Mgmt,synthetic_demo,family-1-enterprise-operating-model/F03_it-org-ownership.csv,15,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:reports_to_role_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-IT-014,ServiceNow / ITSM / SRE,VP Technology Service Mgmt,data_thin:reports_to_role_missing,itsm_sre,itsm_sre,itsm_sre
skyharbor-air,SkyHarbor Air Group,v6.0,org_ownership,SHA-IT-015,Cybersecurity and Resilience Engineering,v4_synthetic_pack,CISO,synthetic_demo,family-1-enterprise-operating-model/F03_it-org-ownership.csv,16,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:reports_to_role_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-IT-015,Cybersecurity and Resilience Engineering,CISO,data_thin:reports_to_role_missing,cyber,cyber,cyber
skyharbor-air,SkyHarbor Air Group,v6.0,org_ownership,SHA-IT-016,AI Governance and Agentic Platform Office,v4_synthetic_pack,Chief Data and AI Officer,synthetic_demo,family-1-enterprise-operating-model/F03_it-org-ownership.csv,17,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:reports_to_role_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-IT-016,AI Governance and Agentic Platform Office,Chief Data and AI Officer,data_thin:reports_to_role_missing,ai_governance,ai_governance,ai_governance
skyharbor-air,SkyHarbor Air Group,v6.0,org_ownership,SHA-IT-017,Developer Experience and SDLC Tooling,v4_synthetic_pack,VP Engineering Productivity,synthetic_demo,family-1-enterprise-operating-model/F03_it-org-ownership.csv,18,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:reports_to_role_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-IT-017,Developer Experience and SDLC Tooling,VP Engineering Productivity,data_thin:reports_to_role_missing,devex,devex,devex
skyharbor-air,SkyHarbor Air Group,v6.0,org_ownership,SHA-IT-018,Architecture and Technology Strategy,v4_synthetic_pack,Chief Architect,synthetic_demo,family-1-enterprise-operating-model/F03_it-org-ownership.csv,19,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:reports_to_role_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-IT-018,Architecture and Technology Strategy,Chief Architect,data_thin:reports_to_role_missing,architecture,architecture,architecture
skyharbor-air,SkyHarbor Air Group,v6.0,org_ownership,SHA-EXEC-001,Jordan Vale,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-EXEC-001,Protect premium experience while proving modernization discipline.,CEO,Board,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
skyharbor-air,SkyHarbor Air Group,v6.0,org_ownership,SHA-EXEC-002,Marisol Chen,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,3,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-EXEC-002,Separate realized value from projected value and slow spend growth.,CFO,CEO / executive committee,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
skyharbor-air,SkyHarbor Air Group,v6.0,org_ownership,SHA-EXEC-003,Evan Kline,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,4,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-EXEC-003,Defend five-year progress while reshaping the next wave.,CTO,CEO / executive technology leadership,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
skyharbor-air,SkyHarbor Air Group,v6.0,org_ownership,SHA-EXEC-004,Amala Rao,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,5,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-EXEC-004,"Challenge pace, vendor dependency, and cloud-native operating maturity.",CIO,CEO / executive technology leadership,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
skyharbor-air,SkyHarbor Air Group,v6.0,org_ownership,SHA-EXEC-005,Tara Whitcomb,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,6,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-EXEC-005,Protect operational reliability and IROPs recovery.,COO,CEO / executive committee,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
skyharbor-air,SkyHarbor Air Group,v6.0,org_ownership,SHA-EXEC-006,Owen Mercer,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,7,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-EXEC-006,Reduce cloud control-plane sprawl and govern AI-generated code.,CISO,CEO / executive technology leadership,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
skyharbor-air,SkyHarbor Air Group,v6.0,org_ownership,SHA-EXEC-007,Samir Nadeem,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,8,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-EXEC-007,Free operational data trapped in Z batches.,CDO,CEO / executive technology leadership,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
skyharbor-air,SkyHarbor Air Group,v6.0,org_ownership,SHA-EXEC-008,Leah Brooks,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,9,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-EXEC-008,Scale GCC without creating retention and leadership gaps.,CHRO,CEO / executive committee,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
skyharbor-air,SkyHarbor Air Group,v6.0,org_ownership,SHA-EXEC-009,Nina Alvarez,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,10,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-EXEC-009,"Turn personalization into trusted service, not creepy targeting.",Chief Customer,CEO / executive committee,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
skyharbor-air,SkyHarbor Air Group,v6.0,org_ownership,SHA-EXEC-010,Grant Holloway,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,11,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-EXEC-010,Do not disrupt maintenance and aircraft availability systems.,Chief TechOps,CEO / executive technology leadership,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
skyharbor-air,SkyHarbor Air Group,v6.0,org_ownership,SHA-EXEC-011,Priya Sethi,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-EXEC-011,"Control AI, data rights, and vendor transition obligations.",General Counsel,CEO / executive committee,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
skyharbor-air,SkyHarbor Air Group,v6.0,org_ownership,SHA-EXEC-012,Marcus Bell,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,13,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SHA-EXEC-012,"Use FY2027 windows to restructure IBM, AWS, and AI tooling economics.",SVP Procurement,CEO / executive committee,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
skyharbor-air,SkyHarbor Air Group,v6.0,org_ownership,SKYHARBOR_AIR_ROLE_1,org_ownership record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,14,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SKYHARBOR_AIR_ROLE_1,enterprise_technology,EVP CDTO,CIO / executive technology leadership,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
skyharbor-air,SkyHarbor Air Group,v6.0,org_ownership,SKYHARBOR_AIR_ROLE_2,org_ownership record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,15,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SKYHARBOR_AIR_ROLE_2,ops_systems,SVP Ops Technology,CIO / executive technology leadership,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
skyharbor-air,SkyHarbor Air Group,v6.0,org_ownership,SKYHARBOR_AIR_ROLE_3,org_ownership record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,16,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SKYHARBOR_AIR_ROLE_3,crew_flight,VP Crew/Flight Tech,CIO / executive technology leadership,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
skyharbor-air,SkyHarbor Air Group,v6.0,org_ownership,SKYHARBOR_AIR_ROLE_4,org_ownership record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,17,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SKYHARBOR_AIR_ROLE_4,airport_ops,VP Airport Tech,CIO / executive technology leadership,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
skyharbor-air,SkyHarbor Air Group,v6.0,org_ownership,SKYHARBOR_AIR_ROLE_5,org_ownership record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,18,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SKYHARBOR_AIR_ROLE_5,mro,VP MRO Technology,CIO / executive technology leadership,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
skyharbor-air,SkyHarbor Air Group,v6.0,org_ownership,SKYHARBOR_AIR_ROLE_6,org_ownership record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,19,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SKYHARBOR_AIR_ROLE_6,revenue_management,VP Commercial Tech,CIO / executive technology leadership,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
skyharbor-air,SkyHarbor Air Group,v6.0,org_ownership,SKYHARBOR_AIR_ROLE_7,org_ownership record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,family-8-semantic-enrichment/F18_leadership-org-chart.csv,20,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Moves|Source,ownership|decision_rights|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:decision_rights_missing|data_thin:owned_systems_missing|data_thin:owned_processes_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,SKYHARBOR_AIR_ROLE_7,loyalty_customer,VP Loyalty Tech,CIO / executive technology leadership,data_thin:decision_rights_missing,data_thin:owned_systems_missing,data_thin:owned_processes_missing
