tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,spend_id,amount_usd,amount_type,owner,program_id,vendor_id,system_id,committed_vs_discretionary,renewal_or_gate_date,value_linkage,unit_economics
skyharbor-air,Airline Demo,v6.0,spend_value,BUD-011,Maintenance planning record,v4_synthetic_pack,Technology Finance,synthetic_demo,family-4-financial-commercial/F12_it-budget-financials.csv,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,BUD-011,470000,budget,Technology Finance,PGM-0011,VDR-00011,SYS-0011,committed,2027-02-02,Maintenance planning outcome with named owner and measurement period,Track cost per transaction/user/process cycle before scaling claims
skyharbor-air,Airline Demo,v6.0,spend_value,BUD-012,IROPS response record,v4_synthetic_pack,Technology Finance,synthetic_demo,family-4-financial-commercial/F12_it-budget-financials.csv,13,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,BUD-012,492000,budget,Domain Product Owner,PGM-0012,VDR-00012,SYS-0012,discretionary,2027-02-13,IROPS response outcome with named owner and measurement period,Track cost per transaction/user/process cycle before scaling claims
skyharbor-air,Airline Demo,v6.0,spend_value,BUD-013,Passenger servicing record,v4_synthetic_pack,Technology Finance,synthetic_demo,family-4-financial-commercial/F12_it-budget-financials.csv,14,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,BUD-013,514000,budget,CIO,PGM-0013,VDR-00013,SYS-0013,committed,2027-02-24,Passenger servicing outcome with named owner and measurement period,Track cost per transaction/user/process cycle before scaling claims
skyharbor-air,Airline Demo,v6.0,spend_value,SHA-INIT-001,Crew productivity record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-001,536000,benefit,CFO,SHA-INIT-001,VDR-00014,SYS-0014,discretionary,2027-03-07,Crew productivity outcome with named owner and measurement period,control group
skyharbor-air,Airline Demo,v6.0,spend_value,SHA-INIT-002,Operational recovery record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,3,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-002,558000,benefit,Technology Finance,SHA-INIT-002,VDR-00015,SYS-0015,committed,2027-03-18,Operational recovery outcome with named owner and measurement period,before_after
skyharbor-air,Airline Demo,v6.0,spend_value,SHA-INIT-003,Customer loyalty record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,4,2026-06-18,2026-01-01,2026-06-18,static_snapshot,low,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-003,580000,benefit,Domain Product Owner,SHA-INIT-003,VDR-00016,SYS-0016,discretionary,2027-03-29,Customer loyalty outcome with named owner and measurement period,telemetry estimate
skyharbor-air,Airline Demo,v6.0,spend_value,SHA-INIT-004,Maintenance planning record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,5,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-004,602000,benefit,CIO,SHA-INIT-004,VDR-00017,SYS-0017,committed,2027-04-09,Maintenance planning outcome with named owner and measurement period,finance model
skyharbor-air,Airline Demo,v6.0,spend_value,SHA-INIT-005,IROPS response record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,6,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-005,624000,benefit,CFO,SHA-INIT-005,VDR-00018,SYS-0018,discretionary,2027-04-20,IROPS response outcome with named owner and measurement period,not measured
skyharbor-air,Airline Demo,v6.0,spend_value,SHA-INIT-006,Passenger servicing record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,7,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-006,646000,benefit,Technology Finance,SHA-INIT-006,VDR-00019,SYS-0019,committed,2027-05-01,Passenger servicing outcome with named owner and measurement period,control group
skyharbor-air,Airline Demo,v6.0,spend_value,SHA-INIT-007,Crew productivity record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,8,2026-06-18,2026-01-01,2026-06-18,static_snapshot,low,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-007,668000,benefit,Domain Product Owner,SHA-INIT-007,VDR-00020,SYS-0020,discretionary,2027-05-12,Crew productivity outcome with named owner and measurement period,before_after
skyharbor-air,Airline Demo,v6.0,spend_value,SHA-INIT-008,Operational recovery record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,9,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-008,690000,benefit,CIO,SHA-INIT-008,VDR-00021,SYS-0021,committed,2027-05-23,Operational recovery outcome with named owner and measurement period,telemetry estimate
skyharbor-air,Airline Demo,v6.0,spend_value,SHA-INIT-009,Customer loyalty record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,10,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-009,712000,benefit,CFO,SHA-INIT-009,VDR-00022,SYS-0022,discretionary,2027-06-03,Customer loyalty outcome with named owner and measurement period,finance model
skyharbor-air,Airline Demo,v6.0,spend_value,SHA-INIT-010,Maintenance planning record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,11,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-010,734000,benefit,Technology Finance,SHA-INIT-010,VDR-00023,SYS-0023,committed,2027-06-14,Maintenance planning outcome with named owner and measurement period,not measured
skyharbor-air,Airline Demo,v6.0,spend_value,SHA-INIT-100,IROPS response record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,12,2026-06-18,2026-01-01,2026-06-18,static_snapshot,low,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-100,756000,benefit,Domain Product Owner,SHA-INIT-100,VDR-00024,SYS-0024,discretionary,2027-06-25,IROPS response outcome with named owner and measurement period,control group
skyharbor-air,Airline Demo,v6.0,spend_value,SHA-INIT-101,Passenger servicing record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,13,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-101,778000,benefit,CIO,SHA-INIT-101,VDR-00025,SYS-0025,committed,2027-07-06,Passenger servicing outcome with named owner and measurement period,before_after
skyharbor-air,Airline Demo,v6.0,spend_value,SHA-INIT-102,Crew productivity record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,14,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-102,800000,benefit,CFO,SHA-INIT-102,VDR-00026,SYS-0026,discretionary,2027-07-17,Crew productivity outcome with named owner and measurement period,telemetry estimate
skyharbor-air,Airline Demo,v6.0,spend_value,SHA-INIT-103,Operational recovery record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,15,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-103,822000,benefit,Technology Finance,SHA-INIT-103,VDR-00027,SYS-0027,committed,2027-07-28,Operational recovery outcome with named owner and measurement period,finance model
skyharbor-air,Airline Demo,v6.0,spend_value,SHA-INIT-104,Customer loyalty record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,16,2026-06-18,2026-01-01,2026-06-18,static_snapshot,low,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-104,844000,benefit,Domain Product Owner,SHA-INIT-104,VDR-00028,SYS-0028,discretionary,2027-08-08,Customer loyalty outcome with named owner and measurement period,not measured
skyharbor-air,Airline Demo,v6.0,spend_value,SHA-INIT-105,Maintenance planning record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,17,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-105,866000,benefit,CIO,SHA-INIT-105,VDR-00029,SYS-0029,committed,2027-08-19,Maintenance planning outcome with named owner and measurement period,control group
skyharbor-air,Airline Demo,v6.0,spend_value,SHA-INIT-106,IROPS response record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,18,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-106,888000,benefit,CFO,SHA-INIT-106,VDR-00030,SYS-0030,discretionary,2027-08-30,IROPS response outcome with named owner and measurement period,before_after
skyharbor-air,Airline Demo,v6.0,spend_value,SHA-INIT-107,Passenger servicing record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,19,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-107,910000,benefit,Technology Finance,SHA-INIT-107,VDR-00031,SYS-0031,committed,2027-09-10,Passenger servicing outcome with named owner and measurement period,telemetry estimate
skyharbor-air,Airline Demo,v6.0,spend_value,SHA-INIT-108,Crew productivity record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,20,2026-06-18,2026-01-01,2026-06-18,static_snapshot,low,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-108,932000,benefit,Domain Product Owner,SHA-INIT-108,VDR-00032,SYS-0032,discretionary,2027-09-21,Crew productivity outcome with named owner and measurement period,finance model
skyharbor-air,Airline Demo,v6.0,spend_value,SHA-INIT-109,Operational recovery record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,21,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-109,954000,benefit,CIO,SHA-INIT-109,VDR-00033,SYS-0033,committed,2027-10-02,Operational recovery outcome with named owner and measurement period,not measured
skyharbor-air,Airline Demo,v6.0,spend_value,SHA-INIT-110,Customer loyalty record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,22,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-110,976000,benefit,CFO,SHA-INIT-110,VDR-00034,SYS-0034,discretionary,2027-10-13,Customer loyalty outcome with named owner and measurement period,control group
skyharbor-air,Airline Demo,v6.0,spend_value,SHA-INIT-111,Maintenance planning record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,23,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-111,998000,benefit,Technology Finance,SHA-INIT-111,VDR-00035,SYS-0035,committed,2027-10-24,Maintenance planning outcome with named owner and measurement period,before_after
skyharbor-air,Airline Demo,v6.0,spend_value,SHA-INIT-112,IROPS response record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,24,2026-06-18,2026-01-01,2026-06-18,static_snapshot,low,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-112,1020000,benefit,Domain Product Owner,SHA-INIT-112,VDR-00036,SYS-0036,discretionary,2027-11-04,IROPS response outcome with named owner and measurement period,telemetry estimate
skyharbor-air,Airline Demo,v6.0,spend_value,SHA-INIT-113,Passenger servicing record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,25,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-113,1042000,benefit,CIO,SHA-INIT-113,VDR-00037,SYS-0037,committed,2027-11-15,Passenger servicing outcome with named owner and measurement period,finance model
skyharbor-air,Airline Demo,v6.0,spend_value,SHA-INIT-114,Crew productivity record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,26,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-114,1064000,benefit,CFO,SHA-INIT-114,VDR-00038,SYS-0038,discretionary,2027-11-26,Crew productivity outcome with named owner and measurement period,not measured
skyharbor-air,Airline Demo,v6.0,spend_value,SHA-INIT-115,Operational recovery record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,27,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-115,1086000,benefit,Technology Finance,SHA-INIT-115,VDR-00039,SYS-0039,committed,2027-12-07,Operational recovery outcome with named owner and measurement period,control group
skyharbor-air,Airline Demo,v6.0,spend_value,SHA-INIT-116,Customer loyalty record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,28,2026-06-18,2026-01-01,2026-06-18,static_snapshot,low,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-116,1108000,benefit,Domain Product Owner,SHA-INIT-116,VDR-00040,SYS-0040,discretionary,2027-12-18,Customer loyalty outcome with named owner and measurement period,before_after
skyharbor-air,Airline Demo,v6.0,spend_value,SHA-INIT-117,Maintenance planning record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,29,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-117,1130000,benefit,CIO,SHA-INIT-117,VDR-00041,SYS-0041,committed,2027-12-29,Maintenance planning outcome with named owner and measurement period,telemetry estimate
skyharbor-air,Airline Demo,v6.0,spend_value,SHA-INIT-118,IROPS response record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,30,2026-06-18,2026-01-01,2026-06-18,static_snapshot,high,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-118,1152000,benefit,CFO,SHA-INIT-118,VDR-00042,SYS-0042,discretionary,2028-01-09,IROPS response outcome with named owner and measurement period,finance model
skyharbor-air,Airline Demo,v6.0,spend_value,SHA-INIT-119,Passenger servicing record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T07_benefit-realization.csv,31,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-INIT-119,1174000,benefit,Technology Finance,SHA-INIT-119,VDR-00043,SYS-0043,committed,2028-01-20,Passenger servicing outcome with named owner and measurement period,not measured
skyharbor-air,Airline Demo,v6.0,spend_value,SHA-SPEND-001-1,Crew productivity record,v4_synthetic_pack,Technology Finance,synthetic_demo,ai-control-tower/T08_spend-contracts.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,SHA-SPEND-001-1,1196000,actual_spend,Domain Product Owner,SHA-INIT-001,VDR-00044,SYS-0044,discretionary,2026-01-28,Spend line for IROPS Agentic Recovery Cockpit,FTE-month
